Time,MV1,MV2,MV3,MV4
1697845951.108261,-12.20703125,15.288591384887695,-46.24128342,-353.8370132
1697845951.1082933,31.63814544677734,60.296058654785156,-0.637769699,-309.7593784
1697845951.108317,216.74036979675293,247.5261688232422,179.54111099243164,-128.8294792
1697845951.1083336,402.0214080810547,437.53981590270996,361.0730171203613,51.39112473
1697845951,485.52751541137695,520.8253860473633,444.2632198,130.86199760437012
1697845951.1083665,524.9083042144775,559.9141120910645,483.6082458496094,169.98052597045898
1697845951.1083827,679.5704364776611,720.1313972473145,632.6019763946533,318.7060356140137
1697845951.1083996,796.1690425872803,841.4566516876221,748.0561733,433.48073959350586
1697845951.1084173,776.8332958221436,821.4473724365234,735.0027561187744,418.9491271972656
1697845951.1084583,621.4559078216553,662.5771522521973,587.7256393432617,272.7627754211426
1697845951.1084745,578.8207054138184,619.6320056915283,544.6910858154297,232.32102394104004
1697845951.1595964,527.1017551422119,569.1945552825928,496.52457237243647,185.6684684753418
1697845951.1596096,413.32244873046875,451.59459114074707,387.67457008361816,73.96936416625977
1697845951.1596212,196.09928131103516,227.05793380737305,177.17480659484863,-134.9329948
1697845951.1596336,138.5807991027832,166.23735427856445,115.12637138366699,-194.6389675
1697845951.1596498,138.6404037475586,165.45653343200684,110.78119277954102,-197.0350742
1697845951.1596613,128.66854667663574,153.24950218200684,98.31190109,-210.1659775
1697845951.159673,4.929304122924805,26.339292526245117,-21.63052559,-331.6819668
1697845951.1596856,11.426210403442383,32.639503479003906,-17.55952835,-327.9447556
1697845951.1596973,96.23765945,120.74708938598633,65.56510925292969,-244.2777157
1697845951.1597092,147.5393772125244,174.78466033935547,118.2854175567627,-194.7760582
1697845951.1597204,38.42115402,61.73253059387207,16.510486602783203,-296.652317
1697845951.159736,-19.85430717,3.969669342041015,-37.04428673,-349.932909
1697845951.2070632,9.471178055,35.54821014404297,-7.927417755,-319.14711
1697845951.2070963,23.180246353149414,49.34668541,7.879734039,-305.044651
1697845951.2071095,-94.80714798,-71.04873657,-102.8418541,-417.2801971
1697845951.2071211,-187.7009869,-169.5454121,-198.3761787,-512.0515823
1697845951.2071333,-149.0235329,-128.1201839,-164.2286777,-476.5212536
1697845951.207145,-127.1605492,-106.4240932,-147.8850842,-459.5935345
1697845951.207157,-203.961134,-187.1883869,-223.0584621,-535.5656147
1697845951.207169,-294.1310406,-279.5398235,-309.4315529,-622.2605705
