Time,MV1,MV2,MV3,MV4
1698969189.6468005,-230.3719521,-54.04949188,29.50429916381836,114.78066444396973
1698969189.6468377,-17.27938652,163.37037086486816,130.86795806884766,295.3052520751953
1698969189.6468494,79.42914962768555,259.9954605102539,189.71562385559082,375.7476806640625
1698969189.6468596,-86.37309074,87.22543716430664,123.39949607849123,246.54865264892575
1698969189.646871,-210.8752728,-38.27214241,33.12230110168457,132.33423233032227
1698969189.6468868,-176.5906811,1.1265277862548828,32.22227096557617,162.40477561950684
1698969189.6468973,-307.6553345,-129.6460629,-39.76225853,52.618980407714844
1698969189.646908,-580.2869797,-408.0533981,-178.360939,-172.7342606
1698969189.6469176,-782.5672626,-614.8338318,-311.1362457,-353.4972668
1698969189.646939,-623.5361099,-450.0150681,-250.685215,-225.2936363
1698969190,-575.4113197,-399.0352154,-210.1421356,-178.0092716
1698969189.6469696,-631.4635277,-459.5398903,-213.0627632,-215.7211304
1698969189.6716225,-774.3120193,-606.8944931,-282.7584743,-335.8244896
1698969189.6716354,-520.8730698,-347.8050232,-166.3327217,-131.6905022
1698969189.6716447,-348.8719463,-172.1262932,-52.61898041,20.384788513183594
1698969189.671654,-221.7292786,-46.28896713,43.15972328186035,129.75335121154785
1698969189.6716642,-287.9798412,-115.7820225,29.99901772,77.14033126831055
1698969189.6716752,-41.40138626,135.98203659057617,142.07959175109863,274.2350101470947
1698969190,77.08668709,258.42785835266113,222.19419479370117,385.67185401916504
1698969189.6717012,62.16168403625489,243.25847625732422,225.68702697753906,374.41253662109375
1698969189.6717105,-205.206871,-30.63678741,89.65134620666504,152.70113945007324
1698969189.671757,-143.0749893,35.48264503479004,78.79137992858887,186.52677536010742
1698969189.6717672,-48.42281342,135.53500175476074,123.0955123901367,270.15209197998047
1698969189.7205806,-55.67669868,127.66122817993165,121.68288230895996,262.03393936157227
1698969189.7205923,-308.1858158,-130.8500767,1.3887882232666016,57.97147750854492
1698969189.7206063,-340.0206566,-162.2498035,-51.3613224,15.51508903503418
1698969189.720619,-249.8984337,-66.39957428,-12.9878521,95.02172470092773
