Time,MV1,MV2,MV3,MV4
1699051661.623048,-492.6025867,-259.8524094,-365.9367561,-336.3490105
1699051661.671949,900.0420570373535,1357.1321964263916,735.6464862823486,1174.0028858184814
1699051661.6719599,-964.7667408,-741.481781,-256.9854259,-735.9445095
1699051661.6719692,-1002.711058,-864.5474911,-666.3858891,-945.7409382
1699051661.6719792,-154.4237137,79.25033569335938,-71.75207138,6.759166717529297
1699051661.6719894,1180.8931827545166,1650.4108905792236,953.1497955322266,1458.5554599761963
1699051661.6720214,-235.170126,97.13768959,341.2306308746338,80.09076118469238
1699051661.6720312,-1085.716486,-947.6363659,-608.9627743,-1005.876064
1699051661.6720412,-218.7848091,2.473592758178711,-101.1550426,-61.42854691
1699051661.6720512,815.6001567840576,1251.4770030975342,668.6866283416748,1080.0480842590332
1699051661.6720777,46.503543853759766,436.10334396362305,491.1243915557862,392.4429416656494
1699051661.6720872,-1507.776976,-1390.099525,-858.1101894,-1415.675879
1699051661.719268,-501.1558533,-305.5334091,-353.3124924,-367.6950932
1699051661.7192953,398.2365131378174,733.7987422943115,292.19985008239746,592.4403667449951
1699051661.7193065,382.7929496765137,778.3353328704834,614.1662598,702.0413875579834
1699051661.719316,-1694.79847,-1580.268145,-923.794508,-1571.983099
1699051661.7193255,-681.8175316,-507.0745945,-505.4593086,-567.4540997
1699051661.7193356,51.17058753967285,332.7488899230957,30.38644790649414,229.00700569152832
1699051661.719345,735.771656,1133.817434310913,758.1174373626709,1024.5263576507568
1699051661.7193556,-1579.445601,-1476.341486,-789.1535759,-1444.596052
1699051661.7193651,-745.1653481,-559.7114563,-534.6477032,-628.298521
1699051661.7193751,-61.38682365,232.4998378753662,-7.438659668,149.44076538085938
1699051661.7193844,1061.791181564331,1574.3076801300049,985.3720664978027,1422.184705734253
1699051661.766935,-1181.989908,-962.4421597,-380.6829453,-935.8227253
1699051661.766946,-763.875246,-585.4189396,-504.1837692,-661.188364
1699051661.7669554,-131.1004162,133.8958740234375,-42.19412804,65.63663482666016
1699051661.7669656,1099.0560054779053,1616.811752319336,951.5702724456787,1442.2118663787842
1699051661.7669752,-890.5172348,-614.0172482,-144.1061497,-596.0941315
1699051661.7669847,-1155.340672,-1016.455889,-757.25317,-1077.455282
1699051661.7669988,-508.3084106,-291.2282944,-338.2563591,-338.7272358
1699051661.767008,609.2548370361328,1040.2679443359375,496.8285561,879.4605731964111
1699051661.7670174,-864.5057678,-601.9294262,-203.6750317,-588.9117718
1699051661.7670276,-1838.749647,-1774.549484,-1248.919964,-1797.908545
1699051661.7670646,-920.6831455,-756.2398911,-709.0330124,-790.6913757
1699051661.7670743,238.56163024902344,601.8400192260742,142.12727546691895,458.80675315856934
1699051662,-325.7751465,21.439790725708008,133.28790664672852,-2.193450928
1699051661.814393,-1774.197817,-1678.955555,-1095.074415,-1682.704687
1699051661.8144035,-594.4848061,-417.3576832,-454.8251629,-465.6970501
1699051661.814413,434.49997901916504,763.2672786712646,309.0083599090576,632.9774856567383
1699051661.8144226,618.1180477142334,1020.4732418060303,788.0985736846924,945.1448917388916
1699051661.814432,-1420.170069,-1290.148497,-686.4488125,-1278.144121
1699051661.8144412,-372.6184368,-173.7415791,-233.9422703,-235.5575562
1699051662,291.08524322509766,624.2394447,282.6392650604248,523.9009857177734
1699051661.8144596,916.3737297058105,1431.6558837890625,1000.2851486206055,1319.366693496704
1699051661.8144696,-1412.069798,-1233.255863,-579.1723728,-1200.687885
1699051661.8144789,-598.5081196,-399.9114037,-392.5740719,-468.3315754
1699051661.8144877,51.903724670410156,343.37639808654785,94.31242942810059,261.9147300720215
1699051661.8679502,1188.3199214935303,1690.7870769500732,1078.2957077026367,1536.2858772277832
1699051661.867974,-1087.760925,-884.9680424,-308.5076809,-855.8630943
1699051661.867984,-778.7644863,-607.5263023,-501.7459393,-679.3737411
1699051661.8679943,-201.5948296,50.72951316833496,-85.59823036,-9.059906006
1699051661.8680038,1022.3805904388428,1498.1210231781006,872.8265762329102,1331.9075107574463
1699051661.8680134,-899.0824223,-671.0648537,-184.4704151,-646.674633
1699051661.8680227,-1195.901632,-1074.266434,-792.7715778,-1129.245758
1699051661.868032,-442.8982735,-225.59762,-292.8078175,-273.4839916
1699051661.8680415,789.3562316894531,1202.0468711853027,615.6206130981445,1037.454605102539
1699051661.8680506,-602.710247,-323.754549,2.110004425048828,-319.814682
1699051661.8680608,-1656.407118,-1581.120491,-1081.818342,-1607.841253
1699051661.9031968,-806.2660694,-642.5380707,-604.5281887,-678.9505482
1699051661.9032068,245.86319923400876,593.9185619354248,154.56080436706543,451.8449306488037
1699051661.903216,-334.9661827,-21.46363258,103.77168655395508,-48.01750183
1699051661.9032254,-1945.43004,-1868.587732,-1225.829124,-1869.720221
1699051661.9032352,-854.3431759,-676.3219833,-647.9799747,-722.1519947
1699051661.9032445,83.64915848,391.39389991760254,33.12230110168457,269.10901069641113
1699051661.9032536,295.2694892883301,655.3709506988525,495.9821701049805,581.1691284179688
1699051661.9032626,-1809.293032,-1734.089851,-1027.047634,-1715.034246
1699051661.903272,-781.4466953,-616.3299084,-587.3978138,-676.0597229
1699051661.9032807,-51.37324333,240.69547653198242,-28.46121788,141.6921615600586
1699051662,725.8057594299316,1207.2741985321045,795.5312728881836,1086.9979858398438
1699051661.903299,-1520.472765,-1351.243258,-685.3759289,-1323.497295
1699051661.950398,-689.637661,-484.5499992,-462.8717899,-558.3524704
1699051661.950422,14.227628707885742,300.6458282470703,63.90213966369628,218.34373474121094
1699051661.9504316,1194.9479579925537,1702.3861408233643,1080.3639888763428,1542.598009109497
1699051661.9504428,-1008.599997,-785.6965065,-238.7285233,-763.6249065
1699051661.950452,-662.3744965,-484.0195179,-409.4481468,-565.6003952
1699051661.950462,28.753280639648438,294.44098472595215,91.24279022216797,220.49546241760254
1699051661.9504724,1367.872953414917,1854.2051315307617,1131.3259601593018,1668.8942909240723
1699051661.950482,-476.1040211,-198.1437206,167.01221466064453,-194.7581768
1699051661.9504907,-781.840086,-622.4215031,-440.1087761,-695.1272488
1699051662,-0.548362732,247.83015251159665,74.33891296386719,183.9458942
1699051661.9505095,1192.6889419555664,1666.2776470184326,974.4644165039062,1486.8438243865967
1699051661.9981391,-146.6989517,183.87436866760254,387.6030445098877,172.58524894714355
1699051661.998149,-1299.375296,-1175.063848,-759.3214512,-1211.476326
1699051661.9981585,-495.9046841,-277.6563168,-323.7903118,-326.5082836
1699051661.9981673,465.84606170654297,868.8032627105713,366.2109375,716.3584232330322
1699051661.9981763,-122.7736473,252.87270545959473,298.65503311157227,212.13889122009277
1699051661.9981856,-1823.300123,-1739.895344,-1124.769449,-1746.374369
1699051661.9981947,-839.3585682,-670.6416607,-649.7621536,-720.512867
1699051661.998204,-68.18175316,252.96807289123538,-77.86750793,134.33098793029785
1699051661.998213,52.97064781188965,432.03234672546387,305.1578998565674,362.0326519012451
1699051661.998222,-2156.180143,-2112.776041,-1325.35696,-2080.714703
1699051661.9982312,-1227.146387,-1116.770506,-986.8443012,-1164.031029
1699051662,-601.0770798,-357.3775291,-503.1824112,-440.0372505
