Time,MV1,MV2,MV3,MV4
1697045885.398327,207.75198936462402,344.02012825012207,319.28420066833496,274.7058868408203
1697045885.398358,125.98633766174315,262.09354400634766,230.05008697509766,197.30329513549805
1697045885.398379,206.5420150756836,348.72889518737793,305.18174171447754,281.4650535583496
1697045885.398408,-22.85838127,118.97087097167969,80.84774017333984,47.86849021911621
1697045885.3984249,-502.705574,-368.4341908,-390.3627396,-433.2542419
1697045885.3984416,-753.6649704,-623.8102913,-646.5137005,-680.9413433
1697045885.398458,-645.5898285,-512.2125149,-546.258688,-569.6237087
1697045885.3984745,-715.4405117,-582.7248096,-615.9126759,-645.5361843
1697045885.3984911,-977.7545929,-851.9470692,-872.9815483,-914.0133858
1697045885.3985076,-1090.109348,-968.2953358,-989.1211987,-1024.210453
1697045885.398524,-736.7610931,-610.3336811,-644.9341774,-666.7971611
1697045885.3985405,-521.8744278,-391.0243511,-429.302454,-455.0635815
1697045885.448283,-518.6319351,-392.4608231,-419.3484783,-456.8934441
1697045885.448307,-511.5628242,-388.5388374,-411.683321,-446.6414452
1697045885.4483237,-71.20370865,55.74226379394531,18.399953842163086,-2.324581146
1697045885.4483624,215.58403968811035,346.1301326751709,303.6379814147949,282.35316276550293
1697045885.4483733,163.4657382965088,289.7977828979492,257.6291561126709,223.55318069458008
1697045885.4483836,-75.35815239,46.35453224182129,22.840499877929688,-12.46333122
1697045885.4483943,77.65889167785645,201.37429237365723,166.98837280273438,146.0433006286621
1697045885.4484048,195.12176513671875,323.6234188079834,282.9015254974365,265.35987854003906
1697045885.4484158,11.008977890014648,136.1370086669922,104.48694229125977,76.01380348205566
1697045885.448429,-331.9084644,-212.6634121,-233.143568,-264.5373344
1697045885.4484394,-246.733427,-127.4704933,-158.0238342,-175.2376556
1697045885,-21.34442329,102.53190994262695,62.018632888793945,51.49841309
1697045885,-24.36637878,99.08676147460938,63.60411643981933,41.83650016784668
1697045885.498153,-222.5637436,-105.3929329,-127.3930073,-157.9940319
1697045885.4981737,-75.48332214,41.69940948486328,13.500452041625977,-6.800889969
1697045885.4981923,269.395113,393.0091857910156,353.10983657836914,340.3961658477783
1697045885.498211,306.35595321655273,431.9310188293457,394.67811584472656,372.1773624420166
1697045885.4982295,68.32480430603027,190.1566982269287,163.2988452911377,131.39843940734863
1697045885.4982476,0.017881393432617188,121.93918228149414,89.26391602,66.65587425231934
1697045885.4982665,209.7308636,338.75107765197754,291.5918827056885,280.60078620910645
1697045885.4982846,154.39987182617188,285.63737869262695,238.5258674621582,221.45509719848633
1697045885.4983032,-173.0501652,-47.54662514,-80.3232193,-108.5996628
1697045885.4983244,-434.4165325,-313.3416176,-342.2260284,-364.4824028
1697045885.5720823,-277.6324749,-152.6594162,-193.1190491,-202.6200294
1697045885.5721004,-287.3897552,-160.0265503,-200.855732,-214.6601677
1697045885.5721116,-518.4412003,-396.4662552,-424.8559475,-451.0939121
1697045885.5721233,-727.8800011,-610.5542183,-633.3589554,-657.5465202
1697045885.572135,-461.4770412,-340.7359123,-376.522541,-386.9652748
1697045885.5721462,-283.7240696,-158.7510109,-199.3179321,-209.3970776
1697045885.5721624,-364.2082214,-241.3988113,-272.911787,-294.4052219
1697045885.5721736,-530.0819874,-410.5567932,-435.4178905,-456.6967487
1697045885.5721848,-231.3613892,-107.4671745,-145.1253891,-151.5448093
1697045885.572196,73.23622703552246,204.31876182556152,158.36358070373535,154.91247177124023
1697045885.5722377,96.24958038330078,227.39171981811523,187.61157989501953,172.8534698486328
1697045885.5722485,-72.7891922,54.40711975097656,24.27697182,6.091594696044922
1697045885.595584,149.2440700531006,279.2477607727051,237.9298210144043,233.91246795654297
1697045886,440.3650760650635,578.2723426818848,524.6579647064209,528.7230014801025
1697045885.5956173,418.2457924,556.7550659179688,506.4249038696289,501.58500671386724
1697045885.5956285,128.20959091186523,262.21275329589844,222.9928970336914,213.0448818206787
1697045885.5956395,104.53462600708008,238.7106418609619,191.4381980895996,193.8164234161377
1697045885.5956507,234.1449261,373.6734390258789,314.4502639770508,326.56192779541016
1697045885.5956671,51.80835723876953,190.7825469970703,135.0998878479004,138.08012008666992
1697045885.5956786,-409.0130329,-277.9245377,-317.9907799,-325.6678581
1697045885.5956933,-667.1190262,-540.2326584,-580.7578564,-579.6849728
1697045885.5957081,-580.239296,-449.3653774,-500.4703999,-487.691164
1697045885.5957196,-709.7959518,-579.4525146,-626.9335747,-619.6260452
1697045885.6445239,-1049.19076,-925.7376194,-958.8897228,-960.1593018
1697045885.6445436,-1236.361265,-1117.050648,-1149.338484,-1141.875982
1697045885.644555,-960.1294994,-837.123394,-883.3050728,-860.106945
1697045885.6445663,-813.4663105,-687.2177124,-737.7445698,-716.2809372
1697045885.6445775,-870.680809,-747.6627827,-789.3741131,-779.0267467
1697045885.6446111,-894.4809437,-774.7232914,-813.5557175,-800.0791073
1697045885.6446257,-412.9230976,-287.5566483,-341.3319588,-314.2416477
1697045885.644637,6.210803985595703,138.66424560546875,77.64101028442383,103.67035865783691
1697045885.6446483,155.3952693939209,286.9546413421631,235.28337478637695,246.38175964355472
1697045886,159.85369682312012,289.45207595825195,244.87972259521482,252.84290313720703
1697045885.644671,577.6047706604004,712.0490074157715,652.9271602630615,672.9900837
1697045885.669404,914.9789810180664,1057.809591293335,989.1927242279054,1009.380817
