Time,MV1,MV2,MV3,MV4
1697045884.7458746,-452.6734352,-395.4231739,-446.0096359,-320.1603889
1697045884.7947216,-204.1399479,-139.0457153,-186.8724823,-71.68650627
1697045884.7947364,-124.6273518,-51.08714104,-89.01357651,16.78466797
1697045884.7947495,287.0798110961914,362.9624843597412,293.38598251342773,381.39820098876953
1697045884.7947657,852.4477481842041,928.3125400543213,824.7017860412598,894.9398994445801
1697045884.794784,1134.0677738189697,1215.7022953033447,1113.2359504699707,1172.0716953277588
1697045884.7947984,1091.700792312622,1180.6309223175049,1098.5136032104492,1151.365041732788
1697045884.7948108,1187.2828006744385,1275.8731842041016,1180.499792098999,1225.9483337402344
1697045884.7948225,1453.0956745147705,1536.947489,1416.9573783874512,1455.6646347045898
1697045884.7948337,1447.5226402282715,1532.1969985961914,1420.825719833374,1460.3078365325928
1697045884.794888,1139.7361755371094,1229.262351989746,1146.7158794403076,1192.7366256713867
1697045884.7949376,917.9770946502686,1005.8164596557617,924.1282939910889,976.0200977
1697045884.7949488,1004.0640830993653,1085.7224464416504,979.7215461730957,1033.4253311157227
1697045884.8419795,930.2794933319092,1009.744406,906.9323539733887,968.3132171630859
1697045884.8420072,540.6856536865234,622.9281425476074,552.0403385162354,625.4136562347412
1697045884.8420184,155.34162521362305,236.52315139770508,178.24172973632812,263.40484619140625
1697045884.842029,107.00821876525879,181.29944801330566,104.29620742797852,194.58532333374023
1697045884.8420396,-48.0055809,21.922588348388672,-49.87120628,51.31363868713379
1697045884.8420503,-494.7245121,-421.5240479,-458.8425159,-342.8339958
1697045884.842061,-981.1520576,-908.2853794,-922.8885174,-791.8715477
1697045884.8420713,-1018.834114,-951.8861771,-985.54492,-848.7522602
1697045884.8420818,-994.8432446,-932.1928024,-972.0623493,-829.1602135
1697045884.842092,-1167.303324,-1102.489233,-1119.738817,-969.8629379
1697045884.8421028,-1427.215338,-1361.745596,-1358.413696,-1201.701164
1697045884.8421457,-1267.194748,-1207.649708,-1227.724552,-1074.510813
1697045884.889377,-987.9171848,-933.8259697,-971.9848633,-823.1401443
1697045884.8894012,-895.011425,-836.5690708,-864.8753166,-719.2850113
1697045884.8894193,-941.4315224,-876.4028549,-889.1761303,-746.8283176
1697045884.8894327,-627.1183491,-561.0108376,-601.0353565,-472.0985889
1697045884.889444,-127.7804375,-61.43450737,-133.2879066,-18.94831657
1697045884.8894813,143.05710792541504,215.29197692871094,145.08366584777832,249.0401268005371
1697045884.8894916,129.92620468139648,209.32555198669434,158.61988067626953,256.26420974731445
1697045884.889502,293.8687801361084,374.2992877960205,307.1904182434082,395.4350948
1697045884.8895123,663.1970405578613,739.4373416900635,643.9089775085449,721.4546203613281
1697045884.8895223,765.5799388885498,843.9362049102783,752.9616355895996,826.7879486083984
1697045884.8895328,563.4188652038574,647.2110748291016,582.7367305755615,657.5822830200195
