Time,MV1,MV2,MV3,MV4
1699457309.338123,419.42596435546875,411.7250442504883,406.6944122314453,329.96535301208496
1699457309.338169,330.20973205566406,318.88484954833984,321.1498260498047,323.00353050231934
1699457309.3381815,375.9264945983887,365.16785621643066,358.7841987609863,318.7417984008789
1699457309.338194,373.2919692993164,363.1114959716797,355.08275032043457,314.1641616821289
1699457309.338205,269.2759037017822,256.62779808044434,256.7112445831299,302.5352954864502
1699457309.3382177,33.30111503601074,15.556812286376953,32.079219818115234,277.32253074645996
1699457309.3382297,-80.5079937,-99.31325912,-81.24709129,252.69985198974612
1699457309.338241,-172.8117466,-191.2891865,-171.5302467,230.8666706085205
1699457309.338254,-307.7864647,-328.7196159,-300.1213074,214.38002586364746
1699457309.338266,-569.1409111,-596.3087082,-547.5640297,188.19570541381836
1699457309.338282,-702.8996944,-732.0642471,-680.8936596,168.95532608032227
1699457309.3382945,-763.7917995,-793.0696011,-742.5248623,155.5621624
1699457309.372985,-848.7820625,-879.8420429,-824.6719837,145.83468437194824
1699457309,-1003.468037,-1038.783789,-970.0834751,132.91239738464355
1699457309.3730507,-1031.655073,-1067.42382,-1001.250744,128.10826301574707
1699457309.3730729,-899.7797966,-931.8232536,-877.9168129,135.30850410461426
1699457309.373094,-768.7270641,-798.1002331,-752.5324821,153.6428928375244
1699457309.3731167,-693.3093071,-722.8076458,-677.2220135,170.38583755493164
1699457309.373135,-560.2836609,-588.1369114,-551.9986153,189.4831657409668
1699457309.3731532,-219.1722393,-240.4987812,-229.0964127,224.47705268859863
1699457309.373171,133.86011123657227,119.11392211914062,109.79771614074707,270.0984477996826
1699457309.3731897,412.10055351257324,400.0544548034668,381.6545009613037,314.8496150970459
1699457309.3732681,604.3493747711182,595.0689315795898,569.4925785064697,350.0342369
1699457309.4194949,876.1286735534668,873.0709552764893,828.4151554107666,382.8585147857666
1699457309.419512,1009.4106197357177,1011.3775730133056,958.3473205566406,403.8572311401367
1699457309.4195228,991.8272495269774,994.7121143341064,945.6217288970947,408.72693061828613
1699457309.4195335,823.4739303588867,823.7063884735107,786.2925529,392.6396369934082
1699457309.4195435,789.4933223724365,791.6390895843506,749.8562335968018,375.8966923
1699457309.419557,722.9387760162354,725.7580757141113,684.9646568,356.62055015563965
1699457309.419568,587.0282649993896,586.7302417755127,556.0696125030518,334.5370292663574
1699457309.4195797,318.223238,311.9230270385742,300.2941608428955,301.8677234649658
1699457309,174.47471618652344,166.19563102722168,155.9436321258545,270.86734771728516
1699457309.4196005,38.20657730102539,29.349327087402344,21.004676818847656,243.5743808746338
1699457309.4196107,-160.4855061,-173.8727093,-171.8044281,214.85090255737305
1699457309.4196308,-456.905365,-477.7491093,-456.649065,179.30865287780762
1699457309.4656208,-579.0829659,-603.3778191,-581.2525749,155.52043914794922
1699457309.465655,-573.8556385,-598.526001,-580.4479122,144.88697052001953
1699457309.4656725,-531.5244198,-557.4405193,-540.4531956,148.11158180236816
1699457309.4657104,-554.1443825,-583.9407444,-557.9829216,153.4283161
1699457309.4657316,-496.8881607,-527.8468132,-505.3341389,162.6729965209961
1699457309.4657476,-345.1943398,-372.0700741,-362.0624542,180.73320388793945
1699457309.4657638,-258.2728863,-282.2518349,-278.0020237,199.52058792114258
1699457309.465781,-302.2670746,-327.0626068,-317.1086311,207.13210105895996
1699457309.4657972,-348.5500813,-372.4873066,-365.1499748,208.28843116760254
1699457309.465814,-253.8144588,-272.8044987,-281.1670303,213.2415771484375
1699457309.4658315,-198.3165741,-214.1237259,-231.5223217,218.89805793762207
1699457309.5118756,-196.4688301,-213.0270004,-230.3481102,223.38628768920898
1699457309.5118935,-208.5268497,-226.6287804,-244.3015575,225.8598804473877
1699457309.5119064,-59.33642387,-74.32103157,-107.4850559,236.80925369262695
1699457309.511918,48.094987869262695,35.321712493896484,-6.598234177,252.2528171539307
1699457310,55.599212646484375,42.02723503112793,1.5377998352050781,259.5365047454834
1699457309.5119424,-41.9318676,-57.94763565,-92.90575981,252.55680084228516
1699457309.511954,1.7940998077392578,-11.74211502,-57.56020546,246.45924568176267
1699457309.5119712,46.35453224182129,35.80451011657715,-18.23306084,245.5890179
1699457309.5119822,36.15617752075195,25.31409264,-26.91149712,242.54322052001953
1699457309.5119936,-69.85664368,-83.54783058,-126.3976097,234.75885391235352
1699457309.5120049,-30.11822701,-42.62924194,-92.53025055,234.07936096191406
1699457309.5592172,23.049116134643555,12.820959091186523,-42.26565361,238.42453956604004
1699457309.559248,25.355815887451172,14.132261276245117,-38.96951675,241.31536483764648
1699457309.5592692,-78.44567299,-94.59853172,-136.5602016,234.9853516
1699457309.5592813,-61.50007248,-78.79137993,-125.849247,231.34946823120117
1699457309.5592928,1.3470649719238281,-15.04421234,-69.66590881,230.62825202941895
