Time,MV1,MV2,MV3,MV4
1698362615.5199823,-66.19691849,-419.074297,-524.4314671,1070.9881782531738
1698362615.5200088,369.5964813232422,24.10411834716797,-94.23494339,1081.860065460205
1698362615.5200205,620.7764148712158,279.25968170166016,155.48467636108398,1100.4745960235596
1698362615.5200303,922.7693081,586.0626697540283,456.2675952911377,1108.7596416473389
1698362615.5200408,1114.3743991851807,783.2825183868408,645.0414657592773,1117.4440383911133
1698362615.5200508,1391.3512229919434,1068.0317878723145,919.0440178,1112.8008365631104
1698362615.5200603,1322.4303722381592,1000.0050067901611,854.8736572265625,1107.412576675415
1698362616,1307.4994087219238,985.1694107055665,841.3434028625488,1096.8029499053955
1698362616,1116.5320873260498,792.7775382995605,653.5470485687256,1082.289218902588
1698362615.5200891,1095.4678058624268,773.4298706054688,630.7303905,1063.2574558258057
1698362615.5200987,742.0182228088379,413.6085510253906,286.0426902770996,1044.2912578582764
1698362615.5201082,484.7586154937744,150.0844955444336,31.20899200439453,1028.0907154083252
1698362615.5673592,102.51402854919434,-239.0742302,-345.4089165,1009.3510150909423
1698362615.5673764,-25.30217171,-368.6964512,-477.4153233,992.3815727233888
1698362615.567387,-353.2767296,-704.407692,-800.049305,977.1525859832765
1698362615.567397,-579.9114704,-936.7644787,-1026.99399,970.4649448394775
1698362615.5674067,-880.4142475,-1243.87145,-1323.026419,960.2665901184082
1698362615.5674164,-950.3602982,-1314.467192,-1397.013664,958.1208229064941
1698362615.5674253,-1145.82777,-1513.73148,-1585.435867,950.8430958
1698362615.567435,-1298.087835,-1670.134068,-1735.532284,955.3015232086182
1698362615.567444,-1423.799992,-1798.713207,-1856.321096,956.7499160766602
1698362615.5674531,-1353.800297,-1727.569103,-1792.508364,965.2018547058105
1698362615.5674624,-1258.063316,-1630.181074,-1695.555449,968.2059288024902
1698362615.6050653,-1205.992699,-1578.676701,-1644.766331,983.6196899414064
1698362615.605076,-1064.8489,-1436.644793,-1504.486799,994.7896003723145
1698362615.605086,-828.5880089,-1196.086407,-1275.789738,1012.8617286682129
1698362615.605096,-483.6857319,-846.4157581,-934.612751,1025.0270366668701
1698362615.6051059,-308.2752228,-669.1515446,-759.9174976,1047.7006435394287
1698362615.6051157,-29.78444099,-387.7937794,-483.4115505,1063.4183883666992
1698362615.6051264,209.9752426147461,-143.2418823,-248.4083176,1082.4799537658691
1698362615.6051617,597.1312522888184,250.93555450439453,132.5666904449463,1090.925931930542
1698362615.6051717,665.2235984802246,320.04714012145996,202.44717597961426,1097.494364
1698362615.6051812,790.8463478088379,447.3149776,326.3235092163086,1095.6108570098877
1698362615.6051905,758.1055164337158,416.4278507232666,294.04163360595703,1089.0424251556396
1698362615.6051998,923.9077568054199,587.1653557,455.0457000732422,1075.6134986877441
1698362615.6523387,815.7730102539062,478.1186580657959,352.13232040405273,1064.985990524292
1698362615.6523635,834.8584175109863,497.3113536834717,369.8766231536865,1058.0122470855713
1698362615.652374,710.7317447662354,372.1177577972412,248.34275245666504,1049.2682456970215
1698362615.6523833,775.7484912872314,440.8538341522217,307.78050422668457,1039.7493839263916
1698362615.6523933,564.6228790283203,228.0116081237793,103.19948196411133,1027.2026062011719
1698362615.6524029,413.26284408569336,75.70981979370117,-47.02806473,1020.580530166626
1698362615.652413,169.18182373046875,-169.7003841,-285.2201462,1006.8714618682861
1698362615.6524224,166.6247844696045,-167.8287983,-291.7647362,1002.0732879638672
1698362615.6524317,21.80933952331543,-313.4906292,-429.725647,992.2444820404052
1698362615.6524413,-117.212534,-453.9787769,-566.0355091,993.8061237335205
1698362615.652451,-289.8573875,-630.7721138,-733.5424423,990.9927845
1698362615.700008,-329.7269344,-670.8979607,-776.8929005,993.4782981872559
1698362615.7000244,-420.9935665,-763.9050484,-864.0468121,985.8310222625732
1698362616,-601.2558937,-948.548317,-1042.211056,990.4503822
1698362615.7000558,-736.6478443,-1087.224483,-1174.563169,985.7237339019775
1698362615.7000716,-793.0636406,-1142.084599,-1234.477758,987.7264499664307
1698362615.7000873,-729.4952869,-1076.334715,-1171.582937,984.1144085
