Time,MV1,MV2,MV3,MV4
1699475431.9940138,-639.3969059,-617.1286106,-626.7249584,-494.4503307
1699475432.0414307,-353.872776,-113.850832,-137.3589039,-112.837553
1699475432.0414484,-315.5887127,-21.01659775,-49.81160164,-18.79930496
1699475432.0414605,-223.004818,161.60011291503906,137.4959945678711,139.9517059326172
1699475432.0414715,-298.345089,0.6794929504394531,-20.43247223,25.135278701782227
1699475432.041484,-10.96129417,519.0551280975342,484.2042922973633,401.09753608703613
1699475432.0414956,6.526708602905273,556.4689636230469,519.8836326599121,461.79890632629395
1699475432.0415065,85.11543273925781,711.4648818969727,680.7029247283936,583.3327770233154
1699475432.041518,-87.11218834,373.91185760498047,355.0529479980469,343.3227539
1699475432.0415292,120.9259033203125,756.6154003,727.4448871612549,593.9781665802002
1699475432,101.34577751159668,719.7439670562744,691.2589073181152,596.2908267974854
1699475432.041551,120.3298568725586,790.7986640930176,765.4905319213867,638.7293338775635
1699475432.0415623,-108.2539558,338.88816833496094,329.03552055358887,320.02925872802734
1699475432.095054,-44.63195801,487.37525939941406,467.05007553100586,380.4147243499756
1699475432.095104,-89.53213692,384.5989704,363.5585308074951,326.77650451660156
1699475432.095122,-153.7263393,299.76963996887207,281.2027931213379,241.7922019958496
1699475432.0951388,-393.8794136,-185.0545406,-185.6207848,-103.9206982
1699475432.095156,-417.7451134,-204.3545246,-211.3103867,-176.5787601
1699475432.0951715,-378.1974316,-155.2760601,-165.4565334,-123.5902309
1699475432.0951877,-411.0813141,-207.6268196,-218.9576626,-178.3788204
1699475432.0952046,-530.9581757,-467.1275616,-466.221571,-350.0819206
1699475432.0952237,-570.5654621,-518.1312561,-524.85466,-427.0195961
1699475432.0952408,-435.2033138,-255.2509308,-273.8416195,-216.8715
1699475432.0952554,-456.1722279,-271.0461617,-294.4588661,-224.6141434
1699475432.1426911,-466.3169384,-346.0466862,-360.2087498,-255.6324005
1699475432.142709,-568.6640739,-496.6855049,-511.9860172,-389.3494606
1699475432.1427207,-351.1428833,-85.20483971,-110.1672649,-80.4245472
1699475432.1427326,-353.4674644,-79.92386818,-105.369091,-59.28277969
1699475432.1427436,-288.4030342,16.057491302490234,0.5066394805908203,28.318166732788086
1699475432.1427565,-396.323204,-198.7814903,-206.8161964,-134.5217228
1699475432.1427677,-139.8563385,283.10418128967285,265.0320529937744,209.62953567504883
1699475432.1427808,-110.8944416,329.66136932373047,312.2568130493164,271.8627452850342
1699475432.1427917,-5.453824997,525.3732204437256,514.6741867,424.4506359100342
1699475432.142804,-121.8378544,277.16755867004395,276.1721611022949,253.5104751586914
1699475432.142815,128.4658908843994,758.8386535644531,743.6096668243408,585.7408046722412
1699475432.170097,152.37927436828613,807.7204227,788.3906364440918,659.4657897949219
1699475432.1701183,212.08524703979492,958.1029415130615,937.2532367706299,769.4602012634277
1699475432,21.69013023376465,573.6112594604492,563.3771419525146,504.2374134063721
1699475432.1701417,128.5254955291748,795.3345775604248,771.6476917266846,623.9414215087891
