# pipeline_state=forced_reference
time_sec,Delta,Theta,Alpha,Beta,Gamma,beta_alpha_ratio,theta_beta_ratio
1.0,31564.82976259785,15140.085668090886,5069.419024366429,3435.056430117322,467.62961855000106,0.6776035702723612,4.407521674272403
2.0,8345.036176695114,9860.180701045309,8905.253189365361,2019.7328621485624,456.7097480343291,0.2268024074330109,4.881923191840426
3.0,63639.970410517046,15845.416895812405,4459.869946381159,1222.4341767850187,325.03271783913067,0.27409637309646884,12.962184137787757
4.0,3862.6615195466434,586.7905443578304,437.33683375092585,62.534593082481436,14.694995384220404,0.1429895409132093,9.383455067563478
5.0,241.44899489607667,406.8191466693081,278.36254588821987,35.93848834187026,10.093004764772797,0.12910676695815906,11.31987363517853
6.0,622.3203932577879,564.3343483460387,304.3636326967848,32.26829354810612,9.774600234124263,0.10601888688933037,17.488819094344716
7.0,2184.2389063920964,363.60455593875355,309.64497633534677,40.696861379746615,6.974985039345334,0.13143071740221532,8.93446186294127
8.0,661.7075029852074,346.76725487556143,211.86162642207697,38.92036461668721,8.920417182424993,0.1837065318244509,8.909661003712284
9.0,674.812849298154,207.9554269074706,450.3528128312147,34.95663427208618,11.402136646150373,0.07762055276689786,5.948954504282144
10.0,322.5344912047101,447.31866413645287,1462.5404196067273,73.77977932549622,29.865042588872647,0.05044631815737126,6.062889699940754
11.0,732.298558727855,295.68101609566855,480.79051831039243,58.10077597841675,15.012140915855303,0.12084426328247098,5.089106145596197
12.0,936.1382274301127,666.155856162751,870.2901363994754,85.68013394368914,22.71187075295647,0.0984500804503669,7.774916138676478
13.0,2303.726780010727,420.618138068231,361.9353757592263,42.789014674933426,11.263085785390007,0.11822280313212148,9.830049634553438
14.0,114.97685764120627,393.5782052046914,345.10921217076486,21.844122856115742,8.692576424672046,0.0632962612580361,18.017578815003805
15.0,472.01498296116546,355.5371574783045,345.8525358608109,33.9699924234198,10.62625762434336,0.09822103035581353,10.46621244558147
16.0,1288.163148785016,312.71483834020285,236.40323633470567,25.63414704372025,7.112993528379656,0.10843399371837185,12.199151304190185
17.0,88.71167180309482,286.4736316581267,92.36979098846929,17.31808410244859,4.040127876843533,0.18748644894747507,16.54187784072618
18.0,530.9634057374035,204.5574442917335,34.430687924848165,14.979017191506731,2.460490201246281,0.43504844353390265,13.656266073832924
19.0,398.2295921498708,281.83109268477097,365.1688379512326,27.821181549065237,10.740611947634576,0.07618717332277046,10.130090707604767
20.0,757.1273228461969,352.29708036602295,405.6562847447308,29.512528074848927,11.054472256034277,0.07275254737744397,11.93720441273401
21.0,314.44280342630617,236.15448224298748,368.0345059445323,21.65570596869565,9.77223093114811,0.058841509746804695,10.904954222428028
22.0,2176.846309272128,431.8171661623592,132.69029787034452,37.32846532474495,8.234874517706999,0.281320231575783,11.568039628891698
23.0,498.573535412057,407.12522395754377,172.14001625970948,28.80527052438329,6.723016472648733,0.16733628327840094,14.133705969291888
24.0,3579.277596716967,1317.2501442447442,532.5636340422437,79.7518135638927,11.799302236009533,0.14975076867071,16.51686758432693
25.0,572.6777986296873,214.10935597991985,149.76198551791927,19.391765535185804,4.108429485203703,0.1294838971860823,11.041251277065234
26.0,636.8356516510894,307.53408453779764,649.6035668126443,45.82977871158144,13.155901041387168,0.07055038034420069,6.7103549958900865
27.0,1642.4826384008527,327.2748846656606,174.13741034910703,23.2499842561918,7.517101000873083,0.13351516029542831,14.076348657247053
28.0,938.8761542160727,449.1455351149412,539.9996327460383,46.95113727435887,16.42547824056531,0.08694660964045503,9.566233347881655
29.0,747.4423900239577,202.93478593324195,211.3272563338418,22.46485387843784,5.053036484009145,0.10630362721857915,9.033434494226661
30.0,835.1186409399411,282.7306535524323,390.48647879505836,23.893872067298496,11.79238021093945,0.0611900113443848,11.832768366554603
31.0,835.6160235205539,326.8593604419051,287.65451360919866,69.80360628880682,7.102776968567717,0.24266473490362303,4.682556931078184
32.0,1053.2386897340293,358.6804281351134,186.1795568278112,18.43649632129457,5.207126904655722,0.09902535291963137,19.454912792775566
33.0,296.8220478719798,308.0363681634043,299.69389671653107,37.84791137008381,7.861153904417123,0.12628856237897526,8.138794374975365
