# pipeline_state=forced_reference
time_sec,Delta,Theta,Alpha,Beta,Gamma,beta_alpha_ratio,theta_beta_ratio
30.0,4008.1960050947564,1360.626108093019,570.1156974961464,83.05466435455891,16.52855382203558,0.14568036754525657,16.382296149973346
31.0,2760.837625575987,739.2473310696421,967.5190004602533,97.1238082659979,26.546802624525526,0.10038439371195361,7.6113915245685995
32.0,528.4068886319224,162.33549305663988,136.84611885775968,25.98547969151469,6.577099058641703,0.1898883206072104,6.247161683517006
33.0,2497.1977748331497,542.5285314731047,286.2636711973538,65.81871712262823,13.728717193049937,0.2299234019019199,8.242769765054954
34.0,2117.967621078676,716.1045946589601,1314.2199568064232,163.3298360658196,42.17013300272031,0.12427891938478386,4.384407723095859
35.0,1895.6223048120683,784.827526882381,481.95449837047346,107.19782952803448,17.03436882146033,0.22242313307683376,7.32130053693981
36.0,12649.719822816049,1825.9315625121528,599.7215078064867,192.28020182015575,43.94117003198628,0.3206158180376602,9.496201612165926
37.0,9043.415795819992,2301.5588179138695,524.1665203487255,89.39094590571568,23.76427036407651,0.1705392130848882,25.74711336359969
38.0,2539.686463333146,2236.205058638457,3171.0809957372576,449.0077301327556,62.56921829666284,0.1415945321914945,4.980326414374405
39.0,7938.118569779653,1263.1498011647104,1155.769255483387,219.3401326743,32.75688281856916,0.18977848011934143,5.758863121690421
40.0,4627.754706677395,393.58948352466564,422.3235362727663,48.50771192871727,13.425859382099835,0.1148591252025025,8.113956892113375
41.0,3812.1547564627276,560.1338913495247,395.779471256345,100.00143104012818,22.33998966133241,0.25266957561666353,5.601258757234747
42.0,2090.2665598044237,444.28554610096467,241.67901880648714,41.07140102893639,10.396997200022732,0.16994193882350353,10.81739446355746
43.0,1968.4653814613728,506.8260111208857,775.0586185005386,151.85345683099652,52.48932879683589,0.1959251251534738,3.3375994310419395
44.0,13523.64364802791,2121.2161529873842,958.9551180242282,201.2781211729163,47.20991145009613,0.2098931612019729,10.538731883159153
45.0,17208.904770194593,2409.387967876936,1508.3074022569458,253.39263985115383,51.49265593875001,0.16799800854387603,9.508515990410148
46.0,22674.216437844934,13364.619916603837,3958.2381930568577,961.7146751662408,244.38229129009528,0.24296533666245343,13.89665798153038
47.0,48602.33613820839,18276.897711953345,4969.163392513868,1197.0346709794412,278.92776289611135,0.24089259628346998,15.268478144412281
48.0,28470.38755390116,6072.991666537136,2133.750544393627,778.0264576876855,112.6019288876743,0.3646285924715658,7.805636436306064
49.0,14654.971105903076,1536.3881011157218,648.1148770816014,107.55709129287202,27.082767676508826,0.16595374538722393,14.284396153222682
50.0,7107.508496148946,869.684596315896,619.5595035605285,108.80376123782584,26.705919062526092,0.1756147078893063,7.993148273752401
51.0,3356.3955061337597,926.9123884273222,162.29328577636122,100.39540974646394,15.93861082510868,0.6186048256168032,9.232617215947657
52.0,32207.721045145085,4498.326084871947,213.53515782097247,323.9721960914344,54.64325722038528,1.5171843334719248,13.884914011578909
53.0,34790.341742652185,3993.1976156637734,1523.6314426303006,359.0151638991497,81.88148346247988,0.2356312385358553,11.122643323181457
54.0,7225.30484436891,1666.563573209885,343.48623636848737,87.21001154622597,29.699942463558767,0.25389666982949577,19.10977356454674
55.0,30110.487883490045,8287.74755624455,1983.5649996112159,658.3363371511126,143.60266845827474,0.3318955200763012,12.588926189474796
56.0,16591.54805833609,3697.2290976503373,596.4053994032329,326.52751854284116,51.88930087800098,0.5474925593724784,11.322871389675086
57.0,9531.079422632587,3959.1668748979127,2503.1239603046592,267.8552793392435,90.77752646707266,0.10700839574347025,14.780992499623489
58.0,20002.11120886325,4795.669021972999,1435.9625326452683,614.634727163659,78.44301208115837,0.4280297801582646,7.802470003775192
59.0,3494.948991173899,3788.936411318566,1389.1494349365116,262.7706781879398,60.74060563967373,0.18915940328619088,14.4191750671992
60.0,22357.110045963655,3728.48077558532,2843.532028374951,285.21716610402046,75.38385000545969,0.10030383454728277,13.072427675077313
61.0,33453.51868342708,5818.6171263286515,2824.20769728848,663.0299304782081,146.1431645464996,0.2347667032827588,8.77579858594316
62.0,28880.164276453706,2816.4521391464164,1161.0522857502872,318.2426606664297,102.53548321590486,0.2740984747821043,8.850014430021744
63.0,29488.710680379387,4836.98669671839,1314.5094722617798,372.9438318915034,92.05591339436822,0.28371330885110047,12.969745798411711
64.0,10301.466077074349,1285.771090490716,1506.7164032351698,235.17803765935406,52.6677636181467,0.15608646534569334,5.467224334753162
65.0,3809.3556479663916,906.09490949928,1473.7823198515641,152.91993594034463,33.065822133929025,0.1037601916378983,5.925289622490787
66.0,9079.438925545852,1092.3605176956926,808.7801396772139,123.68370208644765,31.998451109589922,0.1529262354733514,8.83188730017312
67.0,1624.976151568585,912.9622002508812,683.9860588644008,82.22680664225823,19.193220350606754,0.12021707983168056,11.10297526478049
68.0,818.4609391761209,410.91498835063504,265.1725881141982,51.166766594871966,10.440008150216515,0.1929564701945613,8.030896140148473
69.0,9472.841393857116,1285.8742704898345,844.3114946872456,178.16639505642704,35.85353451213454,0.211019743515898,7.217266028661498
70.0,23368.144265846786,1330.6024430883945,2168.789700450834,515.1648133261251,97.81126412183323,0.23753562331056624,2.5828674798215623
71.0,230975.4106702658,36440.483847222175,7173.848586792488,2227.6358773208335,218.54539895541916,0.310521730472825,16.35836638214364
72.0,539987.8516978504,49170.838196809535,9372.158207011958,2662.5773929307647,941.36240049922,0.28409437123444065,18.46738364389325
73.0,14706.68746749106,1636.1095988229617,884.339697651508,290.29991552779717,62.54165164286486,0.32826742517465923,5.635928607999539
74.0,3426.4235526744997,210.72702279971145,376.894918239351,53.00388078528974,13.644391015849326,0.1406330470914683,3.97569045280539
75.0,21514.722136890694,2895.804021566556,1127.01517442887,195.0353149402241,46.67961780620943,0.1730547372967368,14.847588101950068
76.0,176436.81259001905,48093.8543851869,8936.416550636855,5149.871363585278,498.4652646433685,0.5762792428491118,9.338845767150296
77.0,3815.1456190799836,2201.5378743828064,583.9610710922904,215.01693073411755,51.637191236505984,0.36820422007229286,10.23890475445932
78.0,45859.28408558331,1488.5565327971829,502.9504691219414,189.91428906648218,46.971158959504066,0.37760038160027454,7.838043888714938
79.0,44438.94779100059,4986.971289958482,1402.9167848887575,530.2559696745675,129.44461884562884,0.3779668013000596,9.404837616480059
80.0,16116.254431481373,3875.9724410847293,1270.8237375611611,316.72369591990594,59.935059587213885,0.24922708520359452,12.2377090537138
81.0,3601.059194996567,1047.25336055163,490.38789685753073,85.72796546978589,18.608505802089034,0.17481664212991757,12.21600623335364
82.0,2835.873728462126,570.6416521237988,37.28142503351798,32.76190899619232,6.5593211789013495,0.8787729805590215,17.41783887471638
83.0,3841.2286878318105,1728.2405294467103,632.9827410217738,66.74652939743102,37.015645767301365,0.10544762925081874,25.892590147364693
84.0,22963.647098857506,3928.38086927706,1314.3786949366804,306.54858544097544,72.03246013935502,0.23322698901152175,12.814871951296125
85.0,729.3601807763266,465.35073525890573,219.50636963849064,64.02002408314142,12.52211599024631,0.29165451639775763,7.268830993480489
86.0,14621.220885904406,988.6797272335268,949.9811942308945,117.66989846099077,26.443348974019624,0.12386550299688448,8.402146514652497
87.0,42167.82068334952,1843.439874439726,1562.44291079822,338.0282967781651,77.87279223814276,0.2163460145916457,5.453507567295481
88.0,8664.822175354127,2628.3971456640015,1601.9444485619429,237.66114509644234,61.43987256971141,0.14835791922110003,11.059431463217953
89.0,14299.94632161931,7016.728924283374,2334.315021505799,519.2756774879175,96.07549615510145,0.22245312766438344,13.512531451940841
90.0,809.4886247941386,250.88401094983615,190.34562948326288,21.34083654162314,7.511471910028017,0.11211624138446342,11.756053257823904
91.0,21534.570397358184,4161.05129456803,1775.4578313958468,441.47841371214645,69.8754583399575,0.2486560964194011,9.425265574323474
92.0,2756.206532425846,589.1948674547269,298.3741582197106,70.81599631293611,14.574748605938371,0.23733957637440603,8.320081593586186
93.0,1188.5666623426066,899.5520848442408,920.1602755512522,73.84364269536374,21.936498036128064,0.0802508483113176,12.18184872806551
94.0,812.732646406992,436.42433856840927,292.6563838824543,97.70112158119993,29.0848357737309,0.3338424410398021,4.466932738389238
95.0,4719.680334158373,2281.8370383390406,1261.32385477456,135.10292329960046,50.912038131709835,0.1071120020351536,16.889620021610508
96.0,53245.704234500845,5776.553876101093,3518.485274437572,556.5571943770885,158.0986357523973,0.1581809076822281,10.3790840087268
97.0,129480.83601452387,7369.813347322319,9010.045341190447,1134.0329494593307,367.33477271784966,0.1258631789870102,6.4987647412149725
98.0,34142.74394058649,16444.42107324877,4298.503850342767,935.4635419836751,191.6419386968545,0.21762538188934746,17.578901085100487
99.0,9505.563101999056,1679.2374202609142,712.1630271287577,191.6669448050756,40.787120101812036,0.26913352351051295,8.761226000491066
100.0,4119.249295906073,1272.321159443333,610.8358832638147,112.10238109677158,32.94113212017923,0.18352291371257823,11.349635458188983
101.0,9473.370568392764,825.3251407655564,840.5642483030588,201.1018319524335,50.29373436000168,0.23924623532159536,4.1040160238857
102.0,8756.18972924695,1368.9865905690879,606.8339162588067,231.4819368865378,53.432351944746884,0.38145846941721334,5.914010436330955
103.0,86657.19650631225,13334.885789940887,7027.992700988155,1557.408953446512,363.43508986279784,0.22160082113169186,8.562224944470158
104.0,120770.5314839657,10216.558378140668,2845.1582617209465,907.4729092582189,204.43274625046044,0.31895340286248863,11.25825165016973
105.0,19075.149578941506,2459.6852805170715,698.6615199195851,116.22913936603015,50.26533960807898,0.1663597264944661,21.162380569394067
106.0,20781.12380171661,2993.7244282969104,797.607778982091,339.3753574041722,76.64245637817562,0.425491533993417,8.821278159956663
107.0,87148.46959190388,10040.232618902784,3535.4808548015003,1040.2634274312502,229.7516338357072,0.2942353445411758,9.651625111627153
108.0,95834.09966211526,2480.240966421008,643.5373810218663,482.44920688174267,108.24397573439481,0.7496832679955073,5.140936975421252
109.0,5935.64146286811,1336.2618646370074,1069.1531440975502,218.58484377048012,48.39260562535377,0.20444671091060862,6.113241163418072
110.0,3195.1056802013277,536.4299166248413,251.3030329464005,62.70281464356268,12.359723910027977,0.24951077553025927,8.555117017859633
111.0,2088.16590545385,1038.9107552485689,401.31438631376216,135.89705833948872,21.1570836286993,0.3386299195196044,7.644836230768389
112.0,40203.441222087895,4252.653984513335,1207.689763372692,495.5456259011291,100.24341900219008,0.41032526806986286,8.581760714323854
113.0,6067.1163276067455,1725.339049733838,619.9393084172583,134.91321403445315,35.551280291534994,0.2176232611848643,12.788510466389404
114.0,27595.65400367303,3433.5568001548813,1199.6840070135693,294.80304877372333,76.65400156760359,0.2457339158063719,11.646951462806324
115.0,116456.7292017308,8024.49874872978,3790.28243881963,915.4538291479944,234.76597155321468,0.24152654687999586,8.765596355851303
116.0,2778.2649939066796,1753.0835819703545,1054.4490933058657,141.8222935919188,31.291981954120825,0.13449894783188,12.36112840633292
117.0,7064.491699892559,573.9811441619054,324.63690428873804,134.81742654151017,25.74178267531989,0.41528681662637185,4.257469964279262
118.0,13596.825090946322,3781.249219886228,1094.1428632002512,271.72573306402865,71.5234615186255,0.24834575282907742,13.915683204708571
119.0,12683.782916650156,7148.701115956474,1580.450967635726,386.4948595704276,93.17877852869603,0.2445472004415323,18.49623853704535
120.0,14114.350393060718,700.7719331990344,1641.1311863228784,195.57203807889834,35.23836428905872,0.11916904614864911,3.583190828723309
121.0,29217.020970574813,2295.583251387291,1408.777262520868,375.084776925443,93.48821235558017,0.26624846021028603,6.12017173878425
122.0,56987.64980914893,6834.155936388141,3154.162051279054,985.8106032608397,198.22020682217754,0.31254278861832113,6.932524273711695
123.0,57106.884308375855,5169.0316591691835,2963.4194745691793,747.0732122892837,156.84022189511273,0.25209836767975374,6.919042972146641
124.0,6658.039436666636,2061.1504521220004,885.4659016917683,213.80054532602452,39.42266225828485,0.24145542467252312,9.640529442892447
125.0,2055.712923824397,1961.9872718073186,970.2992989678663,130.64183082179017,42.62009922524857,0.13464075565215539,15.018063199708868
126.0,2906.977825894262,253.5253303432132,180.12637049976777,27.576761219956477,10.918465163541592,0.15309674615351243,9.193441112284951
127.0,7164.521291215208,1751.1825853859148,374.6216655638442,162.80308439613867,35.09421070544434,0.4345800026037022,10.75644599659347
128.0,5359.132856719543,1536.0425468070619,273.43931607043794,119.544878065107,22.231297169008737,0.4371897932713972,12.849087068125966
129.0,7964.5469879555785,3008.9478584361386,675.2141285459938,281.48273908327707,39.29493235941703,0.41687921976606446,10.689635422177476
130.0,41999.3114860811,8916.407712018212,2381.6010140408057,763.2877366917965,230.04097229304716,0.3204935386707551,11.68158124832879
131.0,55738.87483276598,12740.86961168177,4643.229222391902,950.2976260218339,259.01795282398325,0.2046630869393736,13.407241334504857
132.0,19841.295789094016,3691.068617263045,1088.2482729771418,329.2951561172517,73.33341357978061,0.30259193999581785,11.208997608057043
133.0,17935.82787166903,1012.7010358532633,2567.374101154429,245.65382644033295,71.39877265017272,0.09568291053877728,4.1224720596780084
134.0,70635.17296994374,9021.38656081559,3672.7450055488925,674.1306137841027,82.15974288496012,0.18354952842236694,13.382253195973062
135.0,33273.55340286486,4018.936106562359,1606.4387546102055,280.5080317983186,52.75881035831852,0.17461483109350315,14.327347708360517
136.0,15285.081804336085,1826.7964323124609,575.3540417298902,219.64116271504597,42.50850771123652,0.3817495781461117,8.317186130918806
137.0,4175.840936859141,980.1729467911033,393.04037615330026,77.7048822119152,19.463807561533468,0.19770203502351483,12.61404584744103
138.0,7168.837081681886,1606.720323751491,1521.8134782846937,116.60160068223149,52.865245561367665,0.07662016557617728,13.779573473697033
139.0,6862.985231557956,506.18199252827077,491.5589372256437,39.16364006020449,18.033723060006963,0.0796723181990015,12.924794318151736
140.0,12954.718226820985,2292.078412625528,1001.818740457465,149.25618750550927,45.51857957809571,0.1489852220545942,15.356672650779881
141.0,48108.072068153415,2188.346204476648,1465.3221430690835,332.1948736606302,86.79846100296821,0.22670432930526505,6.587537550962509
142.0,19177.996239758035,3722.783280440205,1548.7612943791821,307.9514893232084,92.32089186082821,0.1988372839900097,12.088862725170921
143.0,41029.14159412936,2402.4615607195697,792.7276246574831,210.1758712087169,53.119893509570474,0.26512999505918367,11.43072012454648
144.0,24913.46623273041,3317.795434658453,1691.5405630683133,288.1802294101267,79.20946397524604,0.17036554470050178,11.512918292311781
145.0,6192.426156483159,1682.519804301277,584.8507228063096,80.8129933940142,30.811110249808632,0.13817712835549967,20.819916867797907
146.0,12162.613037367153,2014.6715564413582,1059.6189079407188,257.1436204896725,51.865710617377424,0.24267556813365074,7.834810572414228
147.0,3408.0510054382685,2238.8963578442244,1069.8557025025505,249.22348029112774,42.26140182072428,0.23295055558254935,8.983488855981314
148.0,1148.2316394556499,1559.7418968515433,329.59106948178567,76.98057732603068,15.168774828784716,0.2335639052571019,20.26149908236818
149.0,23980.24938944697,1564.2641025131325,2069.52549159521,155.8855514063981,76.78329609486889,0.07532429633724397,10.034695893239336
150.0,21834.488784640806,3290.825373372554,1409.3602973548188,295.446452315618,70.4466257011413,0.20963159872612527,11.13848329394407
151.0,12507.158886963582,1040.695953423944,823.5220494841238,217.14922378072134,60.702185727668144,0.2636835576129982,4.79253821544785
152.0,3523.590035433014,1558.447596859319,1921.335784778589,142.9341900301717,63.65098120799658,0.07439313375753481,10.903252724420584
153.0,15352.430363148233,8213.180399749643,3772.5443061868827,459.3483413537468,152.87811779222412,0.12176088710222076,17.88006978656885
154.0,81090.6608374903,9872.831187996817,4383.138217787846,1556.0593718780228,238.46315264029604,0.3550103361019175,6.344765094715636
155.0,92367.52215109691,11014.070706967716,5585.514728764154,1281.062727076994,305.1973628978522,0.22935446226286127,8.597604531121256
156.0,37580.85730235259,5631.737656026339,1017.5397389478469,550.2838448149554,141.14424792400212,0.5407983823648579,10.234241308538016
157.0,2169.159040712002,1714.9105384785332,381.75137678409357,138.16497165769744,24.158073384241373,0.36192396428694257,12.41205001458119
158.0,3440.8251812436624,5393.558661978612,2077.2660647196235,308.1171841752695,93.63525906216148,0.14832822304679455,17.50489404352903
159.0,155945.75511068545,4839.805205500534,2038.4342522178217,1036.6187428170595,235.73167712293548,0.508536756429213,4.668838219486693
160.0,10766.577148066763,2832.275829296606,2246.9999177574255,354.9077237827237,77.67184792229685,0.1579473683901744,7.980316120227746
161.0,12076.615542847809,6330.544992705764,3053.5709105242654,294.43303711165873,110.00636990000419,0.09642253143586167,21.50079710757802
162.0,9402.572829182132,2070.5710349996507,585.6474167568804,142.42406458263184,33.7276564990457,0.24319080133799395,14.53807010119658
163.0,71022.39524058487,13494.151924911375,2202.142951298409,965.1962444759056,188.15136875983868,0.43829863265998,13.980733972124602
164.0,25949.432401311362,4341.940551894638,2335.718948996956,333.46092817054983,116.78876375994739,0.14276586158353952,13.02083748076757
165.0,25060.98221814749,2331.926061951094,439.5039622055432,202.58675723724906,47.709858871340636,0.4609440975699444,11.5107526955485
166.0,8293.57902231186,1405.8596443340516,274.9870816788806,163.09487101274112,24.944980331953037,0.5931001195292406,8.619888753118573
167.0,1843.8102513023293,589.1737163784853,184.95044538048424,43.425614559098314,8.1118751353031,0.2347959447719207,13.567423797230859
168.0,2104.51517468447,289.2202435990478,311.13665636496154,32.146998300259575,11.926439098521751,0.1033211537201561,8.996804021876981
169.0,11618.32170985448,1246.595937587194,951.3449763374083,256.0143578939896,57.336734208546204,0.2691078044891997,4.8692422871977525
170.0,33118.05540074114,10106.305305642141,2008.42296386458,745.8562452822869,152.36753054400666,0.3713641293202108,13.549937229280921
171.0,10768.262859537614,2473.69274600105,2275.564854289307,406.19320013015044,87.05804019903059,0.17850214172736056,6.089941301844643
172.0,28874.6951920521,2181.522783129924,2013.7308797738956,351.7498888214641,77.56213253211631,0.17467571876384944,6.201914634398615
173.0,49729.35749300873,3090.6490592666814,1615.66346024106,444.3989961294913,84.39854948847604,0.2750566606632214,6.954671559082712
174.0,2417.8829566145237,1243.4974651757668,380.0953734695513,299.0788125845524,129.00146769083932,0.7868520204666763,4.157758466505274
175.0,13928.29657054367,1533.226781640377,252.25585692587407,194.56113059846095,51.7952203233734,0.7712848889595184,7.8804372534444225
176.0,19935.632411381488,4736.9187575617225,1183.6361775726034,449.92554438245753,80.66881660574904,0.38012148741952373,10.528228096191672
177.0,27799.9909484821,4983.180817982211,2319.601969193972,809.5021882104762,146.83627246303945,0.34898323029608674,6.155858366483562
178.0,6660.731891690877,4853.739960251713,1900.0869039990696,293.0496444282026,84.90696013363392,0.15422960066270006,16.562859066839383
179.0,7425.356322463922,1096.391239095711,439.7901922650808,126.55805423714273,28.118652127250897,0.2877691600745399,8.663148668841798
180.0,7060.907824589274,1006.7297922692663,554.5073242127313,146.16628236328071,27.099284131802204,0.26359666677225974,6.887565148350334
181.0,14140.143348465039,1108.528609284488,733.8034102714312,154.48300719717284,34.2542651360169,0.21052369753914082,7.175731683353553
182.0,3446.70658223013,2730.081859389689,1458.7918339656005,156.81156937457422,42.11917423295387,0.10749413708211912,17.409951767451354
183.0,22692.426882185577,11301.859970611,1642.7616044543418,800.8368536145659,143.98455793508853,0.48749426054462186,14.112562277323043
184.0,15701.243949062162,2552.8267583664438,702.6023771310373,247.3711800193351,70.41208139491438,0.3520784843191609,10.319822859586589
185.0,5884.737866977154,734.9773164202211,1454.5400418436725,91.74689016164943,45.8798692391296,0.06307622170741861,8.010923477899468
186.0,1221.0049553802892,342.9947887487659,1133.8619422207464,167.2913530010778,19.99225974608884,0.14754120124485898,2.0502840260163127
187.0,37936.684415907155,4668.010352430431,1782.1316007794787,461.9108993571214,100.33036715829633,0.2591901176967449,10.105867514551566
188.0,25301.764078543434,2042.6517075587194,1764.0621394314865,221.68929432516975,70.65223051536876,0.125669776233968,9.21402954426205
189.0,4938.94897912505,1740.7674173007829,514.7364473034511,185.52499476217295,37.29856135110995,0.36042715788649204,9.382926648413582
190.0,2004.3466017770788,1112.1665858311324,1516.9188552719527,89.01484304086361,46.45097670248933,0.05868134787269492,12.494170048927407
191.0,20178.252260900117,1792.559215855374,423.3642153506988,200.11002902268515,40.66789574186383,0.47266637511373416,8.957867951996366
192.0,5879.97571108674,4580.820160279829,1885.6539381997577,361.57637148290223,71.09219685016159,0.19175118199477303,12.669025195127944
193.0,2684.640467718973,697.4109175275743,344.0352985473429,76.70851810006594,16.377245099643442,0.22296699909561762,9.091701088760503
194.0,7549.669374014324,1532.7886232800295,471.80210075506994,219.95066307994597,38.848447826409924,0.46619263188514404,6.968783825502283
195.0,12099.54840546001,1870.5277682789126,2776.8125329120085,189.77222608050852,80.03791083000519,0.0683417493371426,9.856699301642614
196.0,2857.931812433378,1912.0069096571867,1443.8330987501954,505.7058102550522,30.2124818846104,0.3502522630162718,3.7808679886293337
197.0,43659.20248190173,1221.9304234038132,650.5430667980029,342.216260290709,50.61942536961984,0.5260470486221768,3.570638117445958
198.0,8107.830857310783,682.5286723039326,654.3955498062871,120.13545253557203,21.817405765845294,0.1835823189371234,5.681326019076978
199.0,43679.01626554734,8473.93133462439,6728.211393766649,692.6044249765023,188.17133972574774,0.10294034839900625,12.234879000248782
200.0,1903.9558480578537,872.6007537412212,276.79079947670846,55.29156368891328,13.719156924871692,0.19975939877136697,15.781806400895652
201.0,22666.907447433816,1803.3462862353324,2338.038559378686,400.8540170490486,101.19626421715682,0.17144884777074515,4.4987606698093145
202.0,13065.173952447498,2699.356252005464,3164.990384906004,310.46044373480146,107.69018292336837,0.09809206537100483,8.694686574342727
203.0,43619.23401259497,4138.780240307871,3071.1377183006243,510.7522556832417,140.87556882598096,0.1663071807687804,8.10330291105882
204.0,9173.520247111832,1687.5130382163638,1238.2620701957285,187.30092386133273,33.37749571068609,0.15126113313938996,9.009635422117327
205.0,24274.38718594558,3289.542004285718,1101.637910292362,315.9578824858765,64.91267162615733,0.28680737975150555,10.411330707765337
206.0,11205.962162967035,1891.7728586821577,929.4856574940839,245.42083641155187,52.39822593320502,0.26403940118152275,7.7082813600626805
207.0,26023.0836350161,2376.673197159153,2080.8431464466,303.801230345761,113.3952720982816,0.14599910178936562,7.8231190652329605
208.0,2852.7732424906985,378.91047416535827,330.00767125241794,33.96324353049328,12.602291266448955,0.10291652736919349,11.156486683174426
209.0,1006.9452554721937,888.0745153728669,238.56419528580804,43.533685376638864,9.88353904786571,0.18248205823377656,20.399709045754882
210.0,52294.006317750136,16307.282752378318,5136.937120432218,1436.2265161061064,298.5356460626027,0.2795881052141949,11.354255453095645
211.0,74756.1653288722,8157.46973674269,2403.8637312093215,920.2352130963085,172.57554408574023,0.382815049434338,8.86454856394303
212.0,48467.07424287209,5637.735849881932,3088.1550081201012,944.2644607795298,147.7574166849597,0.30576977460543536,5.970505175242692
213.0,41049.928773161155,4055.439552856419,1787.2788338515516,724.4891498531038,139.81790620337523,0.4053587700649056,5.5976539520001
214.0,55428.670789827105,1713.0685604678595,1819.85366494337,502.3949894816851,89.72417108465771,0.27606339957961323,3.4098042304028784
215.0,3861.7129592345514,978.5708496214471,288.8452095657798,70.78287499815384,14.915846736446342,0.2450546959202181,13.824966132655252
216.0,9133.685775354144,2670.5779636048483,3023.7511459121934,234.9989374223878,96.1538954926497,0.07771768445299564,11.364212931757828
217.0,4709.9268320687515,1216.3408064037767,337.9828665235585,94.8239457246755,18.049475315159096,0.28055843984051765,12.82735913495377
218.0,4276.812572873538,1403.8764694260462,3380.335129602297,158.35349215146167,93.59134642229364,0.04684550083946625,8.865459487835412
219.0,8904.210395907066,3030.018253224482,973.4512795542835,320.95021762209836,56.202569203880884,0.329703421591939,9.440773325139682
220.0,8971.156460907803,664.1748679889935,860.4151173144312,159.88896693502767,32.99564710510128,0.18582770539188195,4.1539756039507525
221.0,6089.816904139484,2141.104555140801,533.0234976851862,250.43775246410794,50.68818898313554,0.4698437377558564,8.549448052755777
222.0,2758.937630322611,1334.234110332088,550.513923311442,165.87000017078313,28.552877049660477,0.3013002816950473,8.043854277194992
223.0,5118.429625141707,1351.0547753366322,832.831340942124,164.46124576247294,34.79327149984789,0.19747245051612658,8.215034302293473
224.0,3429.298696141313,954.6632231546633,499.7655692510566,129.71167754998334,31.0806065919355,0.25954504577889964,7.3598864896862635
