# pipeline_state=no_reference
time_sec,MV1_var,MV3_var
65.0,0.05807380158128221,0.055331479854366844
66.0,0.07108437596236954,0.07996391510647546
67.0,0.09839880564248549,0.1315261742870523
68.0,0.07461821609119759,0.09357060543249449
69.0,0.1295588369071051,0.1113092379496095
70.0,0.056595517170903914,0.05300133705758547
71.0,0.035554606010057964,0.0481290730870422
72.0,0.05774155287625556,0.050658620719156576
73.0,0.0629656976929753,0.06059012730861165
74.0,0.06901751637996612,0.07299721888241455
75.0,0.11797780542704248,0.09486489051008766
76.0,0.15553813602163902,0.1337653196718361
77.0,0.17329557192123388,0.1816213646628738
78.0,0.15399992837920837,0.1764228631261903
79.0,0.0764107588319038,0.1033678078895046
80.0,0.08242908642310472,0.09996429721152371
81.0,0.05243177413680271,0.0721888974421083
82.0,0.030449477267380082,0.0328135431137437
83.0,0.039687031281092744,0.039809428111251606
84.0,0.021751792187524408,0.04173728638525786
85.0,0.12905661040301836,0.13544644556767657
86.0,0.09308604393381413,0.07409629633491918
87.0,0.07422986496223347,0.08543806582724313
88.0,0.03930214869946164,0.042696522920877215
89.0,0.017432556194846596,0.013348330522987076
90.0,0.07497964815082579,0.08178263266490166
91.0,0.09924276615676396,0.10464207818557265
92.0,0.06091525154814238,0.05448287496012456
93.0,0.04281396139482581,0.04219477117140879
94.0,0.15630295167894284,0.1783958351056978
95.0,0.08739981199237923,0.09336111128284486
96.0,0.05251813410158837,0.03660998409989773
97.0,0.1066902721491941,0.08860748145069013
98.0,0.05305467269708883,0.05463258846949233
99.0,0.04787138417209658,0.03361036139478907
100.0,0.0903193600322877,0.07719821729570703
101.0,0.08545653165441013,0.07520126834222159
102.0,0.03802891396226977,0.03759279983070917
103.0,0.043671928451781555,0.06466472275355897
104.0,0.06315699307549448,0.0896309764021677
105.0,0.0425102536316441,0.049853815185106384
106.0,0.05223240383297942,0.07464311048685818
107.0,0.07256262742980121,0.10526458195256257
108.0,0.10547601101734506,0.11204711098958911
109.0,0.1883105996728082,0.17714778502434791
110.0,0.1766619632746535,0.1709087183165375
111.0,0.07371524134530767,0.06524276951950099
112.0,0.08972079714135082,0.13916892033901984
113.0,0.05135281066716614,0.087018819616071
114.0,0.05242297529489305,0.061630948082836985
115.0,0.04920506234336385,0.044194702317142606
116.0,0.04315853232935461,0.040466552447430755
117.0,0.03938221038558358,0.03722573358068932
118.0,0.09911695069961639,0.1119267510267805
119.0,0.08241194718963826,0.10188695938620676
120.0,0.10131958344944117,0.0762691683411986
121.0,0.06235446012589763,0.07394546449730777
122.0,0.038602408085721976,0.041265720453541425
123.0,0.055090756860210206,0.05713214206896842
124.0,0.10975423403607022,0.08402554994241632
125.0,0.042598951301014036,0.03376969769496625
126.0,0.14927709103125067,0.103721523854086
127.0,0.1530291239105539,0.08434839690637011
128.0,0.0923403614083943,0.06395942683295701
129.0,0.08218051795115744,0.0794517128406554
130.0,0.10958989964790666,0.07749992703530069
131.0,0.12047089902279243,0.06415695355715956
132.0,0.07616532235779343,0.053577464769798494
133.0,0.16611857306700017,0.14273653208401135
134.0,0.05260690705815305,0.030156306065554875
135.0,0.0707284326104658,0.03299144734329154
136.0,0.08473145349132935,0.0828894697914346
137.0,0.06161239479606798,0.06316931498020627
138.0,0.03566627533817251,0.050015847084265104
139.0,0.02848739219984018,0.04807430271131081
140.0,0.028574736193709392,0.05142429001578414
141.0,0.02561789766404859,0.028806465955594163
142.0,0.03670515371696844,0.03437053275366499
143.0,0.07626031431411136,0.0659426670685861
144.0,0.09460865936175201,0.10536928491516469
145.0,0.09948511749068421,0.10360447556084096
146.0,0.10788798657047789,0.11451273978307148
147.0,0.08256641474853255,0.09252676937853921
148.0,0.08314032113377248,0.0781916879010346
149.0,0.04335252798874661,0.038750027466352525
150.0,0.09584840018059437,0.08065977843481842
151.0,0.10383767401771374,0.08758228939021771
152.0,0.11282628315596303,0.10695654463051678
153.0,0.09862627843201173,0.1372208276475539
154.0,0.13439014808205366,0.16202506429979313
155.0,0.1054294466496629,0.1192035403124408
156.0,0.061336008589828336,0.054670178238421054
157.0,0.11897103058794314,0.106973398760491
158.0,0.08425241890756792,0.09511580118874673
159.0,0.16721973441780708,0.15577369820124878
160.0,0.12683056567648737,0.11436143772499864
161.0,0.13756169222141035,0.12203980260189928
162.0,0.046519831668182986,0.04485168766717422
163.0,0.024160839323132025,0.0405195564435214
164.0,0.02454947132714357,0.032825718523233585
165.0,0.05511512242477767,0.07598502472925053
166.0,0.10533895168545189,0.08922736641393406
167.0,0.10378971148075566,0.07833162851183832
168.0,0.06715218161429583,0.061897481562457654
169.0,0.09938152605380726,0.08176518426101652
170.0,0.053249559887189324,0.05121271718764402
171.0,0.025861955657740025,0.03612373628078795
172.0,0.0170648914505925,0.023058175849242246
173.0,0.022877333982982313,0.03101510181507031
174.0,0.1772351260350024,0.18089156387807326
175.0,0.11540387721712465,0.12658647396999265
176.0,0.028067019971675114,0.033695831012744065
177.0,0.14001535097475287,0.11068089159852706
178.0,0.08142678341692881,0.07048526063709656
179.0,0.05993183622933103,0.056594905119022515
180.0,0.04903592456047717,0.04947288209176039
181.0,0.029276112051110824,0.033271410677953424
182.0,0.08942214765577855,0.06442648531574337
183.0,0.09368325553778581,0.06659779563005513
184.0,0.08477846268350364,0.05154051542545048
185.0,0.043622165931888605,0.025225250745835908
186.0,0.05321137849944437,0.039279927906129546
187.0,0.051097646652222876,0.04693247748091983
188.0,0.05090148662429488,0.05902526812291974
189.0,0.06250642796602902,0.07357626449878543
190.0,0.036952704852338855,0.040008172646243
191.0,0.03257561327080987,0.031091683266175188
192.0,0.08067076480362927,0.11020152635563726
193.0,0.04019251898517671,0.06121098454195129
194.0,0.03953719843054679,0.03867585912586738
195.0,0.02660018041363972,0.029236551143755753
196.0,0.06939599626418365,0.07046009738348305
197.0,0.07968264425652126,0.09374313588364766
198.0,0.05020490143658161,0.08444686209431895
199.0,0.05391788690825973,0.06359758442184697
200.0,0.06192324818384393,0.04478135806250474
201.0,0.13697138650061358,0.11303993292152208
202.0,0.048079116491194285,0.04231722704131066
203.0,0.0637923153910871,0.06991062679274536
204.0,0.02941789023601701,0.03140163927390539
205.0,0.05610013434510476,0.051489697622174674
206.0,0.09040074165352553,0.07179815174660345
207.0,0.1109386803092427,0.10462934751631986
208.0,0.026547013624153508,0.03758556092689872
209.0,0.09685729510000429,0.08090087782421036
210.0,0.06201108893297773,0.05000154128395606
211.0,0.10204108065944267,0.09787453980986119
212.0,0.06590384333291556,0.06738002754570474
213.0,0.09446160433263887,0.11316724222763233
214.0,0.07834701283428931,0.0810125002425184
215.0,0.17645745737896135,0.1743808222505981
216.0,0.11304087464055641,0.12949071976173496
217.0,0.025887210845074293,0.021301656654329728
218.0,0.035556345849529256,0.06067494506654857
219.0,0.14124584962986117,0.19131863737716012
220.0,0.10914503470704048,0.12861908775085107
221.0,0.07690847897649838,0.05886013711588207
222.0,0.06615757127984517,0.03705021405267901
223.0,0.12588257260242458,0.12679470541890941
224.0,0.09030766363664014,0.10203115498217627
225.0,0.02608445169151302,0.027320165109390088
226.0,0.030621455135748838,0.04685368232510621
227.0,0.028959412107263514,0.05259852276975826
228.0,0.14426131860641436,0.12776028201848663
229.0,0.09212567329220613,0.07141024921418546
230.0,0.022796208795897024,0.024512273498297106
231.0,0.033420040030914235,0.04421682737345296
232.0,0.098017957817671,0.10488679975220593
233.0,0.10146615619707017,0.09929479984022842
234.0,0.03765567182842355,0.038073798684329786
235.0,0.04380315472971514,0.05757714331204972
236.0,0.04456025553876893,0.04679768993338856
237.0,0.05712855594651927,0.050949390895476496
238.0,0.10115529269743964,0.0975745392437951
239.0,0.10567879856781036,0.050530986162276484
240.0,0.11423699290973341,0.05766094650785341
241.0,0.08974329749524103,0.061154004279782646
242.0,0.03499911145576105,0.045811863147393675
243.0,0.03989553148168899,0.05703503226891478
244.0,0.039798806458492486,0.050087125653107904
245.0,0.0680317602610748,0.05182934794275263
246.0,0.08308941566021923,0.09324837468219613
247.0,0.05850399470725779,0.06250708150505203
248.0,0.13769021560873554,0.14793640633680286
249.0,0.0961589927979666,0.08316125273588122
250.0,0.07051099019658315,0.06666064105381671
251.0,0.057332256894457576,0.055476320700661476
252.0,0.09069338438241246,0.09110304285634045
253.0,0.047584928219389984,0.045110548834037124
254.0,0.04266394332323523,0.029612854249598898
255.0,0.13606848037199712,0.12016809666865598
256.0,0.09098437899244033,0.06978034313413858
257.0,0.026217395704815353,0.01733871544600464
258.0,0.025604673714920274,0.028249796906614565
259.0,0.1436950711819866,0.12779606449436398
260.0,0.16839541444686404,0.15443815839778882
261.0,0.10304689301868104,0.08132438567344105
262.0,0.09959739910980833,0.0942507912599352
263.0,0.08301456613580992,0.0794271346572402
264.0,0.06982039520338804,0.08390932163342552
265.0,0.0877166832584293,0.09484641163587587
266.0,0.08555097858680945,0.09566949627302648
267.0,0.05014680044250744,0.0528893515759625
268.0,0.12776476924184296,0.06610046362929077
269.0,0.14308205884931652,0.14053664334687976
270.0,0.18429945483122698,0.19870050008472703
271.0,0.13646250026570086,0.09347529163907745
272.0,0.12218359667391664,0.10401664609604405
273.0,0.12148584499456326,0.10538408012036829
274.0,0.06890815857686912,0.07762360846463646
275.0,0.01692134660418498,0.03424290374461988
276.0,0.05542847197828003,0.07537881410794554
277.0,0.14845082833852866,0.16050380011039744
278.0,0.0922679950736109,0.10319207308962886
279.0,0.20270354168767207,0.22758032012090337
280.0,0.12222375851842443,0.13303850260787448
281.0,0.05108348370670422,0.04596546186009535
282.0,0.10635291743248554,0.08110037092829497
283.0,0.06834513858169726,0.07727655124086377
284.0,0.06251695317570184,0.06802777464624235
285.0,0.025502234782895563,0.03294426867228896
286.0,0.06420132673452605,0.07122846048158003
287.0,0.05462425727277094,0.06301454884506814
288.0,0.05423179736517646,0.0640114993736859
289.0,0.03572293575435801,0.04582761024488066
290.0,0.03146491773999583,0.03378888654154409
291.0,0.07323202891325795,0.12378204061590847
292.0,0.1142155314009495,0.205725141246185
293.0,0.13443306483475753,0.20988587615810195
294.0,0.06243784890111803,0.061921158380696284
295.0,0.07775895068494285,0.0823114052579719
296.0,0.08034533102658412,0.06874945684617623
297.0,0.08531267256170597,0.07952604794846775
298.0,0.05314575774320585,0.0873182337006341
299.0,0.06864391734840314,0.0892120594926802
300.0,0.05384195722078305,0.07544751890646986
301.0,0.0391357284419194,0.045447777869381895
302.0,0.23592928014339687,0.18112953054678826
303.0,0.22244330765229844,0.14102681651142931
304.0,0.09013306302668878,0.07136092029456828
305.0,0.044211953746370714,0.045773169688252804
306.0,0.04245915436647907,0.0381441010388489
307.0,0.046268937491263255,0.04544536825830643
308.0,0.030052319134199045,0.034831479016586446
309.0,0.02999772961875448,0.030935461933223784
310.0,0.03287451128821104,0.029961488827204112
311.0,0.05994064479489544,0.0575336986505436
312.0,0.08573513996214611,0.09330315053544817
313.0,0.07456305157896596,0.07120693066351845
314.0,0.08726068404960967,0.06682402874169564
315.0,0.06919744388947699,0.0670547218208852
316.0,0.06455388997116447,0.060333456893013795
317.0,0.09534065628789909,0.10143780099923265
318.0,0.08029035190234816,0.08839520555093434
319.0,0.08393008759429248,0.0979926997815395
320.0,0.05207544053341157,0.07366375270645147
321.0,0.08571728297545612,0.05711565862952671
322.0,0.07581567426651235,0.05908018555773241
323.0,0.010671589380715236,0.015575521620944907
324.0,0.025975853863402086,0.038159499249269896
325.0,0.03825180293975876,0.03342443175632829
326.0,0.09890448352984793,0.07923319716779864
327.0,0.17581716160602603,0.14206189917087744
328.0,0.12777697113915015,0.10184802590357711
329.0,0.09409383611520988,0.07723663927502367
330.0,0.11387384483283809,0.06933334735452436
331.0,0.05377377389324924,0.043938685014020436
332.0,0.1256576052962686,0.11712018973940408
333.0,0.07376498098526713,0.06776501725508557
334.0,0.041033451198914925,0.05281009704981267
335.0,0.02119099221841224,0.01342439140284003
336.0,0.016090763096884432,0.008684130084819
337.0,0.03853813324303949,0.03806608975152214
338.0,0.06028349412909773,0.0571384872410315
339.0,0.030449254898749348,0.019931017751589758
340.0,0.02795762966068849,0.013712803052100871
341.0,0.025240986880046508,0.007948330902578363
342.0,0.053733945974110374,0.02263443728188011
343.0,0.06394188589412819,0.041076312014293306
344.0,0.02677513501874725,0.021578332727965232
345.0,0.03515015569032266,0.02684808167710993
346.0,0.095642326046568,0.07673361827006416
347.0,0.0640374904587886,0.04466097525120121
348.0,0.040353073387391546,0.027709236746621166
349.0,0.05368190190521616,0.06012683169109708
350.0,0.12882084118129344,0.12150445537284488
351.0,0.06133418967923956,0.05864502625005193
352.0,0.08212221948226021,0.05589646871871426
353.0,0.057247756515668706,0.037011847248237334
354.0,0.05134151850629664,0.042662734941758484
355.0,0.02825032986145789,0.0266885043578979
356.0,0.05768589851912791,0.04319371197494961
357.0,0.055042054586140324,0.04180820986113269
358.0,0.035964944522334674,0.03436262108177425
359.0,0.03433646322933073,0.03289635146012169
360.0,0.02967398835463561,0.04125116580086984
361.0,0.04199849986448484,0.06770395101504509
362.0,0.061230046078737214,0.06944273708664951
363.0,0.08566660456913641,0.08263199710012314
364.0,0.07337324934350574,0.04554895157349338
365.0,0.05820086878067517,0.0640773637598993
366.0,0.05088085509701797,0.07122738847082027
367.0,0.05629271045559888,0.07022104865184636
368.0,0.10506866831600792,0.09925918068796488
369.0,0.02037879502707171,0.0162033121233656
370.0,0.08121748869597313,0.07586428475081292
371.0,0.05080348325958017,0.05948390633124338
372.0,0.050060884495934856,0.04055561807034495
373.0,0.04617476013251626,0.028010491145212348
374.0,0.04823312709962496,0.046781040294346654
375.0,0.043348150338989935,0.05049174815481856
376.0,0.05684070677236416,0.059633218365623665
377.0,0.04596293639400678,0.049400444689806935
378.0,0.08237406543138545,0.09754725662613324
379.0,0.0930634464489616,0.10801853986891272
380.0,0.07312798665890784,0.08719438067730825
381.0,0.0984449099240583,0.11133368894150245
382.0,0.04808975290663244,0.05520720454772742
383.0,0.04063830345910646,0.049519341667569126
384.0,0.05526655728070237,0.05481399413191186
385.0,0.07104085568963331,0.09182887514796627
386.0,0.06889216542484812,0.0877498481974568
387.0,0.059043995494165925,0.09389859061368241
388.0,0.03745487787919534,0.05141744734482694
389.0,0.053993375079138116,0.05584277092918808
390.0,0.05927892062422814,0.054364573172585154
391.0,0.12535997566174759,0.0924628167901916
392.0,0.1567178669401824,0.1427622435905406
393.0,0.09506122298057798,0.10998784086733297
394.0,0.10159664598549377,0.10153599072170277
395.0,0.10058310672079523,0.09327875034191965
396.0,0.03173442538277728,0.04254140260472385
397.0,0.07714470419112797,0.07742439359700637
398.0,0.08324224828891505,0.08705799362366358
399.0,0.0456931757346123,0.05297512715592046
400.0,0.03011974510232835,0.02894640007612905
401.0,0.03644112426181421,0.03201089103192725
402.0,0.07398759001957857,0.07404840651147751
403.0,0.07809525456355616,0.0916824055526507
404.0,0.06064856922713139,0.07813610387931286
405.0,0.027190268218767428,0.02326591778997912
406.0,0.04000939265761551,0.030839316674964548
407.0,0.05750562673519687,0.0373180259370473
408.0,0.05809631210106362,0.03678001843112851
409.0,0.06074267561255887,0.038719346431605246
410.0,0.12639870956475957,0.10810661915312471
411.0,0.08306391181754028,0.12789788618556053
412.0,0.06929984316466974,0.10652128761544653
413.0,0.10750546971385706,0.1217624916036615
414.0,0.0865931295062224,0.06998459520424172
415.0,0.1313438011808161,0.11859567817983782
416.0,0.09781718567806166,0.09889214955191192
417.0,0.09732255764328764,0.07248588408342214
418.0,0.13861811001962457,0.07298759765661977
419.0,0.1681885560461775,0.10562580461908926
420.0,0.08431303645090804,0.07046446694903123
421.0,0.0974705246576483,0.0925350948799842
422.0,0.08549694134901838,0.09984349818877775
423.0,0.04814062477584564,0.05912351677887996
424.0,0.05028271602461112,0.058488379307450586
425.0,0.0754943644802324,0.0939715199760181
426.0,0.08857104455413443,0.08420076186554876
427.0,0.12498892169158964,0.12017837681691526
428.0,0.05540836868642008,0.057651234449934426
429.0,0.0929603123210151,0.10848597595385881
430.0,0.12692133833057184,0.1480977995506438
431.0,0.0844142240448214,0.09155499423071331
432.0,0.059333491586458155,0.05641965274384682
433.0,0.04199177000237537,0.038237113939063344
434.0,0.03840015031260742,0.026410014846015475
435.0,0.0432065220804225,0.048654280259432796
436.0,0.03245770517320528,0.044875885908771736
437.0,0.04526942448415163,0.052768829386133004
438.0,0.03284388932850844,0.05537699891612493
439.0,0.032339750254536295,0.044769053139744636
440.0,0.02320323858631111,0.024643357959639425
441.0,0.021093077377973043,0.02257715991549138
442.0,0.02651100547257406,0.015920731992647832
443.0,0.014660363171761755,0.022036429837902712
444.0,0.04271329099338876,0.05328401753481851
445.0,0.07761896196890618,0.0725133238601669
446.0,0.08469217402211501,0.05380763399451833
447.0,0.06741794410659385,0.03687001008403367
448.0,0.04419513703802369,0.05109071789648714
449.0,0.03686156833281431,0.055251741651929094
450.0,0.05984377131809688,0.06472043272939004
451.0,0.04527775028691318,0.04590074759759122
452.0,0.030959150119318914,0.01926209420165085
453.0,0.08568108331783382,0.10395754685599264
454.0,0.03912173183872892,0.06203978015921683
455.0,0.11117123832320884,0.12272897939352569
456.0,0.18080253494079127,0.21368101561799296
457.0,0.09262656097336278,0.10043418018600868
458.0,0.06770746164015327,0.06090390010599292
459.0,0.05649766955614335,0.04865379261318648
460.0,0.04745379996262112,0.058717556527655916
461.0,0.02586085085499959,0.043536018154355066
462.0,0.023355555088533195,0.028797004389976486
463.0,0.04160966932747755,0.02660540981630407
464.0,0.03823631377121452,0.041307174091858884
465.0,0.10425408005538557,0.10024295679868545
466.0,0.09988293510318104,0.1019601110263444
467.0,0.15688350918337438,0.18017178531681238
468.0,0.10982689505108405,0.17539846601498543
469.0,0.10246866341362568,0.13342603285998292
470.0,0.08608172132924682,0.08968172636711964
471.0,0.05728161184701752,0.0457900713362824
472.0,0.054032343023689214,0.0435197558462343
473.0,0.04814494119083863,0.061722964742031594
474.0,0.0409153021445386,0.048073117912266594
475.0,0.10944706809948085,0.09234608655351773
476.0,0.04118904647481091,0.043064466782759665
477.0,0.1022391316991964,0.09859784824338132
478.0,0.07896062753141857,0.08586744368951585
479.0,0.0484090087091824,0.050825173652572816
480.0,0.06837367121633517,0.05830939535002176
481.0,0.09504301800158613,0.08966967111338131
482.0,0.22116984956982783,0.16299429850188618
483.0,0.11047489254313475,0.07228792297282247
484.0,0.0729543711099521,0.07077738931006139
485.0,0.05770292270244894,0.049749980765697074
486.0,0.07594289727877226,0.06822640552747274
487.0,0.06372174023021442,0.06005277528095425
488.0,0.05136143308016808,0.04976975464288984
489.0,0.11097922370647571,0.10782558570167623
490.0,0.10705037930109282,0.10381475310365278
491.0,0.05922176360977244,0.058326550295703314
492.0,0.07353951130715375,0.11014925541441811
493.0,0.05948363309000881,0.08430729298182563
494.0,0.08330912463766857,0.06748433108630189
495.0,0.07083854743136372,0.08121471753909865
496.0,0.09766911211773614,0.08850690957146025
497.0,0.0264540566493705,0.027304252079113286
498.0,0.09318403874112553,0.12859328257047628
499.0,0.07764413456146667,0.0918839512198249
500.0,0.03592893450946139,0.034025354181351455
501.0,0.0733411708167485,0.06689424830231637
502.0,0.10265119786360748,0.0976689061863278
503.0,0.045137282841057724,0.039902373860926856
504.0,0.041819557514134846,0.033346506523993284
505.0,0.03185341889097029,0.03003851412494844
506.0,0.03477872996694998,0.03553593936111929
507.0,0.02157823035916439,0.03524562479043623
508.0,0.029694785208895586,0.05391714888293551
509.0,0.022818474718329415,0.0301387994781439
510.0,0.02921392110870793,0.03254487493775649
511.0,0.05904206168320144,0.05161130419657023
512.0,0.06050852959710796,0.04726411973378389
513.0,0.033837126636492625,0.03700258681658301
514.0,0.043394921927979425,0.04914726614131407
515.0,0.03063845524156621,0.04155372565043106
516.0,0.0874248014772477,0.09875791443560615
517.0,0.11623517770627413,0.10768811057723071
518.0,0.09138201758937896,0.0920744920829884
519.0,0.04632414019017084,0.05055938687769347
520.0,0.057554355485136564,0.058641600398191114
521.0,0.05424081941961283,0.05874802665365285
522.0,0.1353288441174353,0.13484398402877798
523.0,0.1180833588760695,0.10486882583142526
524.0,0.05105166854833444,0.04373613190013654
525.0,0.08075715933337739,0.09139761727113872
526.0,0.1056165890173963,0.12981488015913606
527.0,0.1561197477648763,0.1495363774144982
528.0,0.06911244536030466,0.05241046132956602
529.0,0.06002229000546469,0.061958968308477004
530.0,0.13476401879884292,0.09083158967451214
531.0,0.057818392051660214,0.04948778926597472
532.0,0.11803901962302873,0.089825501202598
533.0,0.10761362680340082,0.09959956383280877
534.0,0.03973186539415034,0.03678383087515897
535.0,0.03319345756719921,0.04087857079119295
536.0,0.06534066505268266,0.057984572157711224
537.0,0.058879970152670005,0.04531819443362962
538.0,0.03944088386019074,0.0409805542019772
539.0,0.05339190879285898,0.039777302888756194
540.0,0.06474829007241253,0.050908269203479836
541.0,0.07895419532723642,0.08724091006745716
542.0,0.06523977232132745,0.09048945020645661
543.0,0.18340221790151792,0.15749962848389007
544.0,0.1002612512382042,0.09707030284554108
545.0,0.08669003163818154,0.10087839496028145
546.0,0.11025514482233637,0.09842602813109631
547.0,0.07112077187404069,0.05862041881526332
548.0,0.02621177020442667,0.027420753377967438
549.0,0.06780010556517346,0.0771818652390152
550.0,0.09387604275197045,0.07187436563049444
551.0,0.06916598261388546,0.05812953607090275
552.0,0.04976112853111589,0.05118655608776432
553.0,0.06165615852381619,0.0605351419999667
554.0,0.03732232325229428,0.040623504559738254
555.0,0.04294053428983986,0.07864840111120089
556.0,0.062448219438455396,0.10759312120070183
557.0,0.11217712971100902,0.11071133789235908
558.0,0.07149430178100263,0.05894645299388547
559.0,0.049248810205285834,0.02708960709458578
560.0,0.04574650858432542,0.045961262563701435
561.0,0.0591312891339376,0.06007076304342993
562.0,0.02511664723425904,0.027702465585286235
563.0,0.034934274808015614,0.031277907976516424
564.0,0.08843280692123111,0.0901843022452812
565.0,0.07114322798025646,0.07059255501665378
566.0,0.08630525863412586,0.09413175687702204
567.0,0.06374345489335874,0.08754006966264521
568.0,0.07952579378333963,0.09080347188967296
569.0,0.11227031406351835,0.1131711128529251
570.0,0.06187188274250327,0.07211785951661467
571.0,0.038864042647854,0.03568662933544087
572.0,0.04222136563814691,0.031009876660763408
573.0,0.078234321141853,0.03452959793941879
574.0,0.08888387739458531,0.05748968345163862
575.0,0.09100415756649147,0.07170321596056352
576.0,0.0926237695204695,0.05095166972591759
577.0,0.1068350440750473,0.06437408024285353
578.0,0.09989043733509706,0.05738213352820019
579.0,0.07232063809370619,0.05930994279997004
580.0,0.02030430274542395,0.0196319722297148
581.0,0.0725995710137541,0.04765165904736989
582.0,0.09653039480767991,0.07187165178716601
583.0,0.09966953362871112,0.10101291837231767
584.0,0.07821867247608057,0.09782184918348767
585.0,0.04225745916551271,0.05107535438147869
586.0,0.06870970897346856,0.04461849987262208
587.0,0.1025717047614802,0.06899036821723742
588.0,0.1019707896984843,0.07566878994525897
589.0,0.0345237075948813,0.039577157847325
590.0,0.03891513980901472,0.04965079102517201
591.0,0.0776071878911761,0.0548473042325185
592.0,0.08436504819486058,0.03807131096262402
593.0,0.03599602281216058,0.03886452400998109
594.0,0.19189995108702362,0.14202596512543514
595.0,0.3000864299815146,0.17135025172363236
596.0,0.2061176553714743,0.15601301072230156
597.0,0.134242106860215,0.13678693285009122
598.0,0.03112691748320912,0.03914415565724781
599.0,0.055789298373534954,0.057359542839338404
600.0,0.0554125579975151,0.04754760843349773
601.0,0.05247063904097992,0.036144544757586716
602.0,0.06678136338778778,0.051005597010047324
603.0,0.053739778743313094,0.04086477278281385
604.0,0.04209694758526296,0.03814600178526501
605.0,0.04505190289689279,0.058175283050908494
606.0,0.07308016530011041,0.08106473022593269
607.0,0.06784341151070278,0.06333812308384723
608.0,0.06111115147272268,0.04906149070338941
609.0,0.10840411377669891,0.10833231689455937
610.0,0.07832602624797294,0.08104080356722897
611.0,0.07328902265557832,0.0771980052515985
612.0,0.06638778187887603,0.06611179576987902
613.0,0.04978981913278116,0.06398275935700165
614.0,0.03988246964531226,0.04734591425089617
615.0,0.04611501123582859,0.03955897358716234
616.0,0.11219718704644248,0.11692494153408038
617.0,0.11670337421964351,0.15890499633421587
618.0,0.04492012431644029,0.1044424652155225
619.0,0.06542692490171959,0.09558806586378969
620.0,0.08633441218611909,0.07838332424589765
621.0,0.06133057585043054,0.050999097472440226
622.0,0.05501355306276625,0.04041607782740984
623.0,0.0831087787439986,0.08325923458526199
624.0,0.06081004858287304,0.07857635542902583
625.0,0.05565032502033923,0.07092172667549573
626.0,0.07497398535901505,0.0984833361612535
627.0,0.06534204724144738,0.09250840953733822
628.0,0.05365588090490425,0.06254888052947231
629.0,0.08212620480029952,0.08659927619071045
630.0,0.07236716345979675,0.08219232788024104
631.0,0.04211864584333675,0.06037335312948545
632.0,0.06651931662427844,0.07490226963407677
633.0,0.052597524526872275,0.04596406035122023
634.0,0.04968912963333254,0.08622459283872716
