Time,MV1,MV2,MV3,MV4
1698356273,-1098.73414,-1094.651222,-1113.706827,-1157.408953
1698356273.128836,-1025.438309,-1020.628214,-1044.291258,-1081.335545
1698356273.128846,-959.533453,-953.0365467,-981.1222553,-1018.762589
1698356273.128856,-925.6243706,-919.9261665,-946.778059,-980.9494019
1698356273.1288657,-867.2356606,-859.1413498,-887.9721165,-920.2778339
1698356273.1288753,-675.6901741,-662.2433662,-696.927309,-725.3646851
1698356273.1288857,-517.9822445,-500.3869534,-538.3491516,-564.5632744
1698356273.1288953,-403.1658173,-383.2280636,-421.4942455,-451.6303539
1698356273.1289048,-280.5769444,-258.1834793,-295.7284451,-325.6559372
1698356273.1289508,-9.346008301,18.262863159179688,-22.84049988,-48.58374596
1698356273.128962,241.78624153137207,273.43034744262695,229.34675216674805,203.7644386291504
1698356273.1289713,418.1683064,450.2117634,408.2202911376953,379.6100616455078
1698356273.1289809,475.4781723022461,506.5381526947021,466.7401313781738,437.4265670776367
1698356273.1688094,589.6389484405518,621.5631962,582.2122097015381,555.0742149353027
1698356273.168831,661.2956523895264,695.6994533538818,653.7020206451416,626.5282631
1698356273.1688411,644.8864936828613,678.0564785003662,638.4015083312988,606.6262722015381
1698356273.168851,541.9135093688965,572.1986293792725,536.7457866668701,502.7294158935547
1698356273.1688602,517.4577236175537,546.9739437103271,512.0456218719482,480.2584648132324
1698356273.1688695,484.0433597564697,512.9337310791016,477.74314880371094,452.3336887359619
1698356273.1688788,351.32765769958496,377.9113292694092,343.62077713012695,312.0541572570801
1698356273.168888,65.82736969,87.38040924072266,58.13241004943848,26.05915069580078
1698356273.1688976,-187.1883869,-169.479847,-196.4747906,-227.6599407
1698356273.1689067,-430.226326,-416.380167,-443.1843758,-472.7721214
1698356273.168916,-709.849596,-700.0386715,-725.2037525,-754.3563843
1698356273.168925,-1022.797823,-1020.026207,-1038.962603,-1067.113876
1698356273.2136352,-1197.743416,-1197.642088,-1215.434074,-1242.822409
1698356273.2136528,-1159.387827,-1156.550646,-1178.026199,-1201.146841
1698356273.2136629,-1044.875383,-1038.247347,-1064.372063,-1091.861725
1698356273.2136726,-891.0119534,-881.6063404,-909.4536304,-941.3957596
1698356273.213682,-638.461113,-626.9931793,-655.7524204,-687.6289845
1698356273.2136912,-229.2275429,-211.6382122,-245.8453178,-272.7031708
1698356273.2137005,157.39798545837402,179.63051795959473,140.7146453857422,112.30111122131348
1698356273.2137098,469.30909156799316,494.9688911437989,455.1053047180176,423.86651039123535
1698356273.2137191,701.5585899353027,729.3581962585449,689.0952587127686,658.1246852874756
1698356273.213735,1004.2846202850341,1038.4917259216309,991.8749332,963.8786315917969
1698356273.213745,1218.324899673462,1257.646083831787,1205.7721614837646,1176.7089366912842
1698356273.2625394,1281.9886207580566,1321.9594955444336,1271.5578079223633,1240.992546081543
1698356273.2625492,1208.6272239685059,1248.5384941101074,1200.4077434539795,1169.2047119140625
1698356273.2625587,1159.3341827392578,1201.0693550109863,1152.181625366211,1123.0170726776123
