# pipeline_state=no_reference
time_sec,Delta,Theta,Alpha,Beta,Gamma,beta_alpha_ratio,theta_beta_ratio
49.0,514.5329990371935,133.3862787136554,235.12607095421595,53.91410440358521,4.985638409808209,0.22929870849618986,2.474051645468591
50.0,55.86508923365375,65.20286007143415,25.901240273003946,6.682748033586897,1.0625150017651726,0.25800880433328577,9.756893383340262
51.0,188.23389174665166,270.77781678037877,133.04100898272836,24.31127796717106,5.427607631946166,0.18273521941138612,11.137950754626141
52.0,412.20489667922385,356.8752606506756,282.63318807792996,27.404583563381546,7.156374429251855,0.09696166168505777,13.022466107733095
53.0,54.434320976812295,149.53434055769645,103.8467814217195,11.86385976105745,5.057490210212932,0.11424388506446412,12.60418983108143
54.0,207.0616359707607,701.9714302145215,992.4982370542164,84.09323459203354,25.57520551829254,0.08472885034196775,8.34753751143046
55.0,493.13921833023255,432.6241207952113,421.49496229405247,31.01733821238087,10.753320907746309,0.07358887053729929,13.947815825876548
56.0,441.3553420045155,251.96538976952775,195.13854007185688,36.36808823964292,8.417804809465027,0.1863706073964216,6.92820002275714
57.0,1094.9774009959726,180.36172464296538,327.14982484793063,81.41737539760081,6.441620172479779,0.24886877269595398,2.2152731374865744
58.0,1522.4162172900085,251.48430701366522,110.07159705694907,24.4194945072472,5.007084778673591,0.2218510057105194,10.29850584904736
59.0,430.44368718426193,351.2669169561025,589.6912562357553,44.098960395134775,17.85241847908474,0.07478313427374994,7.965423987520034
60.0,281.6050969982718,263.6683305409677,241.0073168617575,18.58430292186445,9.759223199182767,0.07711094901124707,14.18769009790309
61.0,296.3312159402222,414.2239629233484,179.67540278708202,28.30516659300226,6.476701112779078,0.1575350112143302,14.634217451514836
62.0,661.4410645971338,181.24206383780495,87.60880644050728,12.821557774197174,4.016547782378426,0.146350102177273,14.135728827159106
