Time,MV1,MV2,MV3,MV4
1696986121,868.7734603881836,930.1424026489258,915.9505367279053,808.8827133178711
1696986121.1736908,935.7690811157227,1002.6812553405762,983.4885597229004,855.6008338928223
1696986121.173704,523.8831043243408,572.2761154174805,570.0528621673584,530.7793617248535
1696986121.1737156,424.78442192077637,476.35436058044434,470.78728675842285,422.29294776916504
1696986121.1737282,164.00814056396484,208.26458930969238,207.1976661682129,211.04812622070312
1696986121.1737397,158.51855278015137,207.81755447387695,200.84381103515625,182.04450607299805
1696986121.173751,-199.6874809,-169.2593098,-158.5483551,-99.55763817
1696986121.1737628,-305.8314323,-274.2469311,-264.7578716,-213.5515213
1696986121.1737745,-502.8009415,-477.5881767,-462.5976086,-364.19034
1696986121.1737857,-535.76231,-506.8302155,-495.7795143,-408.8163376
1696986121.1737995,-796.8008518,-784.1646671,-757.3843002,-607.4607372
1696986121.2201562,-881.2189102,-867.9807186,-841.8321609,-700.2353668
1696986121.2201784,-836.1518383,-821.7990398,-797.1942425,-658.5657597
1696986121.220193,-645.9474564,-620.9790707,-605.9646606,-514.3523216
1696986121.2202058,-524.2884159,-502.5625229,-482.3029041,-395.0238228
1696986121.2202213,-441.7777061,-418.0669785,-397.7119923,-330.9547901
1696986121.2202337,-140.7504082,-107.4552536,-94.1157341,-72.59249687
1696986121.2202473,123.85845184326172,168.81227493286133,172.77002334594727,149.4765281677246
1696986121.2202604,421.2200642,471.2343215942383,474.0118980407715,412.83369064331055
1696986121.2202723,412.36281394958496,459.84387397766113,468.0812358856201,417.22655296325684
1696986121.220288,584.7156047821045,640.3088569641113,643.5513496398926,566.1725997924805
1696986121.2203257,497.5855350494385,554.8357963562012,557.0113658905029,505.0837993621826
1696986121.267449,514.1913890838623,572.7648735046387,574.5828151702881,518.3577537536621
1696986121.2674732,158.63776206970215,202.61406898498535,218.90997886657715,231.0335636138916
1696986121.2674909,176.93042755126953,226.80163383483887,238.07883262634277,223.98829460144043
1696986121.2675023,18.918514251708984,65.63663482666016,78.54700088500977,96.55356407165527
1696986121.2675142,109.01093482971191,162.05310821533203,170.20702362060547,156.8913459777832
1696986121.2675257,-222.5518227,-186.1214638,-162.2200012,-102.1742821
1696986121.267537,-214.7912979,-172.8415489,-154.209137,-119.2748547
1696986121.267548,-351.6674042,-313.5383129,-292.7660942,-221.8961716
1696986121.2675955,-197.8158951,-150.5792141,-139.3020153,-115.3886318
1696986121.2676072,-323.1287003,-288.9335155,-266.3016319,-204.2710781
1696986121.2676184,-128.9904118,-85.10947227,-70.88780403,-66.77508354
1696986121.312658,-33.01501274,11.819601058959961,25.451183319091797,30.404329299926758
1696986121.3126757,189.96596336364746,245.03469467163086,249.83882904052737,205.83868026733398
1696986121.3126872,75.02436637878418,117.1112060546875,136.25025749206543,138.33045959472656
1696986121.312699,-0.083446503,40.64440727233887,62.10207939,60.880184173583984
1696986121.312711,-87.05258369,-51.74279213,-25.09355545,-2.586841583
1696986121.3127224,-99.62320328,-60.68348885,-38.00392151,-29.65927124
1696986121.3127344,-191.1818981,-161.8146896,-129.6639442,-94.54488754
1696986121.3127453,-311.011076,-284.5942974,-248.4619617,-207.6804638
1696986121.3127587,-227.8387547,-198.1437206,-164.6459103,-137.4900341
1696986121.3127873,-196.4688301,-161.9637012,-133.0971718,-114.1607761
1696986121.3127983,-146.061182,-113.761425,-81.05635643,-61.42854691
1696986121.3128095,-338.9775753,-314.4025803,-273.0250359,-218.1231976
1696986121.366388,-231.8024635,-200.3252506,-163.3703709,-133.8064671
1696986121.3664289,-252.8011799,-218.0457115,-183.057785,-147.408247
1696986121.3664508,-63.72928619,-21.83914185,8.916854858398438,7.313489914
1696986121,-176.8350601,-140.7027245,-102.0491123,-76.15685463
1696986121.3664885,106.30488395690918,156.71253204345703,183.98165702819824,144.45781707763672
1696986121.3665073,209.44476127624512,265.3837203979492,288.3791923522949,243.7889575958252
1696986121.3665264,511.7356777191162,580.4419518,593.5490131378174,490.6952381134033
1696986121.3665445,375.96821784973145,434.2675209,458.21666717529297,402.9095173
1696986121.3665628,533.4079265594482,602.5850772857666,617.1345710754395,518.7273025512695
1696986121.3665812,464.2367362976074,531.6972732543945,547.7845668792725,479.3822765350342
1696986121.3665993,600.7730960845947,676.7749786376953,684.8335266113281,579.2438983917236
1696986121.3666177,325.6559371948242,385.41555404663086,409.2395305633545,373.6734390258789
1696986121.3974953,269.2580223083496,331.70580863952637,353.20520401000977,304.16250228881836
1696986121.3975356,69.23079490661621,125.4737377166748,152.14085578918457,150.54941177368164
1696986121.3975549,12.999773025512695,73.40312004089355,95.20649909973145,84.04850959777832
1696986121.3975732,-304.6631813,-261.1219883,-223.916769,-164.526701
1696986121.397592,-478.631258,-435.9304905,-398.3795643,-334.2926502
1696986121.397611,-556.8385124,-515.4192448,-476.9206047,-395.0297832
1696986121.397629,-521.6181278,-472.6529121,-441.1160946,-381.2730312
1696986121.3976507,-559.8843098,-517.7378654,-478.0948162,-398.1649876
1696986121.3976688,-619.2028522,-578.057766,-535.5477333,-457.3345184
1696986121.3976872,-481.7426205,-436.0377789,-396.0728645,-338.9656544
1696986121.3977077,-384.7718239,-332.1170807,-296.6880798,-259.8702908
1696986121.445109,-261.670351,-209.3315125,-169.801712,-145.3220844
1696986121.4451194,-358.9451313,-309.8130226,-263.9114857,-221.6339111
1696986121,-149.2798328,-88.29236031,-49.76987839,-49.37648773
1696986121.4451408,-68.59898567,0.762939453,34.14154052734375,25.24852752685547
