Time,MV1,MV2,MV3,MV4
1699051661.659423,34.84487533569336,-73.67134094,27174.609899520874,-269.9434757
1699051661.6594446,135.64229011535645,282.6273441314697,27174.59797859192,364.9294376373291
1699051661.6594543,151.53884887695312,372.61247634887695,27174.64566230774,-62.75177002
1699051661.6594641,-162.4584198,-701.8685341,27174.687385559082,-1622.462273
1699051661.659474,-120.9199429,-501.8472672,27174.735069274902,-750.5238056
1699051661.659484,32.013654708862305,10.728836059570312,27174.76487159729,95.92175483703613
1699051661.6594932,221.00210189819336,599.5094776153564,27174.794673919678,593.6503410339355
1699051661.6595025,-13.57793808,-258.5828304,27174.699306488037,-1058.763266
1699051661.6595116,20.694732666015625,-155.4131508,27174.681425094604,-263.261795
1699051661.6595209,147.7181911468506,286.5910530090332,27174.752950668335,362.7955913543701
1699051661.6595297,343.69826316833496,900.6679058074951,27174.878120422363,1094.7644710540771
1699051661.6595392,80.03711700439453,9.036064147949219,27174.824476242065,-879.5022964
1699051661.7055185,-23.06699753,-310.2898598,27174.81255531311,-631.7198277
1699051661.7055411,7.808208465576172,-83.45246315,27174.78871,-303.6439419
1699051661.7055523,160.19344329833984,436.2642765045166,27174.81255531311,539.8690700531006
1699051661.705562,-56.69593811,-253.9634705,27174.806594848633,-1223.355532
1699051661.7056785,-197.3509789,-740.557909,27174.723148345947,-1211.893559
1699051661.7057035,-93.47200394,-314.7423267,27174.681425094604,-503.7546158
1699051661.7057128,139.62388038635254,404.1016101837158,27174.752950668335,701.1473178863525
1699051661.705722,93.65081787109375,207.54337310791016,27174.770832061768,-418.150425
1699051661.705731,-51.3613224,-381.4637661,27174.723148345947,-795.0484753
1699051661.7057405,73.27198982,75.47736167907715,27174.735069274902,39.637088775634766
1699051661.7057495,302.20746994018555,755.7988166809082,27174.752950668335,1196.1579322814941
1699051661.7594476,344.03204917907715,854.0093898773193,27174.758911132812,576.7881870269775
1699051661.7594745,145.8585262298584,87.11814880371094,27174.770832061768,-312.9422665
1699051661.7594995,268.36395263671875,516.0868167877197,27174.83639717102,648.2422351837158
1699051661.7595367,454.5748233795166,1092.1597480773926,27174.848318099976,1573.2228755950928
1699051661.7595637,537.8842353820801,1359.933614730835,27174.830436706543,1333.9579105377197
1699051662,214.15948867797852,257.7662467956543,27174.699306488037,-403.9824009
1699051661.7596228,177.89602279663086,249.7732639312744,27174.711227416992,119.90070343017578
1699051661.7596505,207.29303359985352,455.63578605651855,27174.770832061768,509.80448722839355
1699051661.7596765,271.39782905578613,741.8751717,27174.854278564453,637.4716758728027
1699051661.759705,-90.19970894,-405.4307938,27174.81255531311,-1411.384344
1699051661.7597363,-186.6817474,-610.7270718,27174.806594848633,-1017.409563
1699051661.7597616,-187.6235008,-458.9736462,27174.86023902893,-778.3770561
1699051661.7816937,-97.20921516,-84.59687233,27174.943685531616,-302.541256
1699051661.7817075,-410.0620747,-1072.93725,27174.88408088684,-2330.517769
1699051661.7817173,-506.4487457,-1367.127895,27174.752950668335,-1952.35014
1699051661.781728,-405.5440426,-954.5743465,27174.699306488037,-1292.645931
1699051661.7817378,-152.3137093,-184.8340034,27174.842357635498,-78.58872414
1699051661.781747,-255.8529377,-600.6002426,27174.93772506714,-1486.587524
1699051661.781757,-305.5632114,-892.2636509,27174.925804138184,-1256.507635
1699051661.781767,-118.9887524,-289.9289131,27174.89004135132,-322.6101398
1699051661.7817764,199.3417739868164,600.2724170684814,27174.91388320923,1095.3783988952637
1699051661.7817855,223.8750457763672,549.1137504577637,27174.95560646057,125.83732604980467
1699051661.7817953,105.64923286437988,-16.65949821,27174.93176460266,-299.1676331
1699051661.831791,228.79838943481445,396.37088775634766,27174.854278564453,423.4194755554199
1699051661.831801,417.24443435668945,943.8991546630859,27174.723148345947,1353.1982898712158
1699051661.8318105,419.97432708740234,930.6311607,27174.74102973938,600.3439426422119
1699051661.8318195,182.9683780670166,63.32993507385254,27174.69334602356,-403.7201405
1699051661.8318293,298.2318401,490.22436141967773,27174.681425094604,629.5621395111084
1699051661.8318384,506.5500736236572,1148.6947536468506,27174.71718788147,1719.3257808685303
1699051661.8318477,643.6169147491455,1587.8796577453613,27174.729108810425,1765.7101154327393
1699051661.8318572,358.5338592529297,614.3629550933838,27174.627780914307,157.93442726135254
1699051661.8318665,335.7112407684326,650.0422954559326,27174.56817626953,714.1292095184326
1699051661.8318756,351.9177436828613,824.3083953857422,27174.52645301819,1014.9955749511719
1699051661.8318849,394.4218158721924,1054.1141033172607,27174.59201812744,1078.486442565918
1699051661.870404,15.890598297119142,-139.8563385,27174.633741378784,-1037.418842
1699051661.8704178,-81.15768433,-359.9286079,27174.633741378784,-626.3792515
1699051661.8704274,-61.87558174,-168.9612865,27174.59797859192,-333.4224224
1699051661.8704367,45.37701606750488,229.42423820495605,27174.651622772217,156.39066696166992
1699051661.8704462,-278.7232399,-803.8341999,27174.687385559082,-2007.466555
1699051661.8704555,-426.7752171,-1269.054413,27174.69334602356,-1916.712523
1699051661.8704965,-382.4591637,-1026.391983,27174.729108810425,-1494.950056
1699051661.8705063,-177.5622368,-399.8756409,27174.699306488037,-456.5417767
1699051661.8705163,-315.5350685,-907.5522423,27174.66950416565,-1982.629299
1699051661.8705256,-404.2685032,-1311.165094,27174.681425094604,-1918.685436
1699051661.870535,-268.5070038,-836.9922638,27174.663543701172,-1178.15733
1699051661.920571,-25.58231354,-126.3558865,27174.657583236694,-5.41806221
1699051661.9205816,-71.74611092,-324.177742,27174.699306488037,-1143.330336
1699051661.920592,-247.490406,-1008.212566,27174.758911132812,-1677.066088
1699051661.920602,-128.3347607,-571.4893341,27174.782752990723,-814.9266243
1699051661.9206111,99.00927543640137,104.67767715454102,27174.782752990723,352.94294357299805
1699051661.920621,178.48610877990723,309.7057342529297,27174.830436706543,-63.5266304
