# pipeline_state=no_reference
time_sec,Delta,Theta,Alpha,Beta,Gamma,beta_alpha_ratio,theta_beta_ratio
43.0,52494.622579698254,18957.844077570247,5357.262718072927,1292.5457845484048,349.23938975407407,0.2412698149351446,14.667058068038822
44.0,94174.97923877947,6190.736087831667,2499.064499950772,647.6032416672306,144.73167114004622,0.25913826621121117,9.559458152021978
45.0,129170.50818237022,15022.532043245383,2163.0496844696145,1368.0022227923369,283.1873134206571,0.6324414240756446,10.981365229496273
46.0,40911.69809071027,3663.948324452778,1335.3190546281032,436.04806423057516,113.8550575716117,0.32654972062240056,8.402624905394239
47.0,15269.256562687971,2219.965490662171,928.8964649920952,276.4136655928314,71.4757148769678,0.29757209334969714,8.031315983965388
48.0,3932.175497308752,1342.1559489780443,518.0402860932006,93.60107626120214,26.223610369282866,0.18068300627176004,14.339108080687433
49.0,6273.722642358273,658.8559680692483,174.9125221524736,72.90997425446594,21.34415725236135,0.41683678994068435,9.036568381847859
50.0,29709.90583820519,2092.623452630106,319.0149768417799,191.4612661346158,33.100663594457814,0.6001638795459242,10.92974832391837
51.0,220094.1903786019,33034.94115936055,2243.434171156211,3986.8726206883543,759.3434623459973,1.7771293100316903,8.28592842117361
52.0,15774.68284129679,2390.3524865185414,1629.6669115578059,478.6532181957814,108.86693761340246,0.2937123008395836,4.993912911582736
53.0,9803.549115226884,574.7258624775484,358.0672265960085,124.2326201409492,25.270509162037996,0.34695333980150994,4.626207366676225
54.0,49416.58922493131,5566.575765357357,2460.7155563168835,486.6969422873578,125.83001531688157,0.19778675395372777,11.4374578545651
55.0,119227.82851842271,58320.544301236245,14461.309406766897,2661.166024783737,796.5599735804715,0.1840197142548167,21.91540992109868
56.0,74112.6514275574,26835.57737052419,2446.7130716732327,1603.0675270750514,342.5909296204417,0.6551922845529093,16.74014158311113
57.0,52455.58648515934,4013.7137809593587,2960.065259125639,864.2218136236454,139.89200970277875,0.29196039207558694,4.644309733550958
58.0,47587.481930705275,6561.699864724873,1283.6629468419246,736.9747517215992,114.54175033394495,0.5741185827126264,8.903561281301034
59.0,117118.6524860016,15277.36554764456,2205.399579266645,781.9294388754328,195.23851047050132,0.3545522753456974,19.538036027414947
60.0,23515.67585140486,2036.0806108027489,1205.1878867809246,206.8950192248048,76.10251720877575,0.1716703440966575,9.841129179578827
61.0,44200.462547218485,3430.058385533277,2180.938975383826,519.8597193437869,111.86276852965332,0.2383650919220682,6.598046084168632
62.0,26625.636943408652,7817.843612178911,2637.43390977748,478.63332165212677,149.13545558482096,0.18147689687227422,16.33368020678878
63.0,17117.90502754023,1874.5020036817307,643.8450330553636,329.0196265957541,73.95901578162278,0.5110230097363538,5.697234609000436
64.0,9514.175996729764,1029.2635384822308,115.42167352893098,85.96105681112529,14.876323128696342,0.7447566317740034,11.973602659908446
65.0,9575.403483793407,1869.3470177392517,1119.9581863827448,177.011453790443,45.06918921729033,0.15805184152647417,10.560599202536912
66.0,2328.5640705872215,518.5764337024414,216.7087694420722,40.31673404468224,7.000378245963065,0.186041082455868,12.862560571689992
67.0,6665.09596591815,782.8542729591768,306.9849140106848,74.63001702871192,14.851890905538642,0.24310646426786423,10.489804292259432
68.0,864.0366562213994,1228.8815451346118,541.0111871958399,192.34801520881152,22.93404670314242,0.35553426576220454,6.388844427640948
69.0,23384.890331009945,6197.028597735627,3535.8075226142078,371.9183746557444,153.65637005760274,0.10518626149105698,16.66233512520517
70.0,8754.399109596785,3480.7640693095914,841.5676788745598,308.31417006752264,54.28177610176563,0.36635695239607524,11.289666214651383
71.0,8770.95620429943,5121.125492925717,979.2067255099322,305.99334293793794,70.1330146368899,0.31249105522492066,16.736068320167316
72.0,2955.1888885278454,700.6288850765427,716.9000827070665,209.87099227338058,44.87931354255836,0.2927478979788823,3.3383788654503275
73.0,808.8722614414786,374.4393299888157,288.04442408436586,87.79817507957235,32.092186847955546,0.30480775789590353,4.26477349500098
74.0,6444.086242871014,2157.2050912474506,770.1215000845076,172.567310934747,37.737135528668794,0.22407803303220428,12.500658899779436
75.0,2666.117148202326,1020.1200753268756,500.52769492464324,74.840466766748,19.809081183169898,0.1495231283416107,13.630594775768024
76.0,3252.012811151533,2259.203837153542,1005.0874689349996,336.39822674531257,54.48952996091526,0.33469547391906435,6.715861314167947
77.0,13622.288029868112,4923.3577613068965,2106.9264661726156,271.45855983161726,77.49445359021779,0.12884102230902314,18.136682683208814
78.0,31335.866045357452,4349.932097779917,1725.97368619865,460.9475690983568,117.60148606319416,0.2670652355735302,9.436934674129349
79.0,81281.36008415847,15863.216850492056,4459.869111948827,1680.716743166158,367.2092934427211,0.3768533786480869,9.438364266312183
80.0,13818.795290915898,7641.238647403771,4333.516633441801,1241.8218781026455,329.37219021180255,0.2865621579756937,6.153248531165085
81.0,15520.408958203536,2226.818704175637,379.47330136990337,294.6014467916334,57.38095420993799,0.776343014720979,7.558750061912044
82.0,31718.83553842943,15872.089655319825,2608.699937552131,1222.2081781272277,239.71237594730073,0.4685123653102413,12.986404394413727
83.0,7059.108636520257,8065.7420964259345,3051.306583243143,437.0544721351748,131.07780589299736,0.14323518801268492,18.454775344184817
84.0,54837.66118121037,5517.696384652394,4044.966932186247,779.4450953125188,145.993546520043,0.1926950475442428,7.079005843817738
85.0,26048.409679137923,5454.481417783332,1760.9484630118563,499.4883606322128,148.08220444426246,0.2836473475083466,10.92013717973224
86.0,42956.77072568228,11515.208185704025,2275.622943247199,945.0934937127348,164.56002741142055,0.4153119902913855,12.18420004191048
87.0,3749.340390948375,601.3792519160259,493.3228895264766,312.54660851110515,24.191266194139438,0.633553834915521,1.9241266279638998
88.0,12522.976595591563,687.7456968853635,385.87561562685113,107.38669217910103,21.824626127301975,0.2782935428678291,6.404384779245566
89.0,771.7665242600577,1419.40492356378,2028.008067906147,129.32533979008235,39.26571379714689,0.06376963772319041,10.975458683253587
90.0,9526.694812232596,1590.8310777000102,436.11942638473573,111.49402478075038,39.65635228031057,0.2556502142199752,14.268307927965926
91.0,960.4273147948093,756.7345097096588,901.7276558299502,137.55860331453383,28.8054837736056,0.15255005480332626,5.501179071870568
92.0,3538.540245416032,895.7964327898687,788.4998533723242,136.56939299352578,28.267997455643997,0.17320154519932252,6.559276666275693
93.0,5897.053077172473,1510.9181881358584,433.7858610520681,207.14513390601763,38.14011740306802,0.4775285515383675,7.294007634383371
94.0,41135.95265924489,5270.382577300141,3052.332640099439,622.3206059574029,161.07932448740337,0.20388361274318023,8.468918635904677
95.0,4281.290589721343,1514.87496771125,1445.1250030434223,455.9438696389602,71.11470431678391,0.31550479624859157,3.3225032039816784
96.0,22304.69313125568,2285.9738627422157,2650.5279995987453,683.1750537075211,182.88241209825156,0.2577505515168845,3.3461026574908868
97.0,11137.968536126049,3039.919182517493,1122.4678272109818,322.55307848939555,81.10867322815373,0.28736064470627154,9.42455485699987
98.0,9076.923022991059,1430.3832968724955,1683.6818720854328,210.06616544065523,64.77516298866361,0.12476594832042957,6.809203632921962
99.0,8249.942657292902,2218.791395762172,1409.7380603755203,249.62025047173296,25.83278803015819,0.1770685331466756,8.888667452136174
100.0,21507.316282743872,1196.3915252043287,1121.1503143393145,372.6621118501317,69.92929081232658,0.3323926391348681,3.2103921680277088
101.0,32755.140220863657,8130.407152990181,2064.264233946455,690.9478358293243,149.4630654074303,0.33471869757117867,11.767034689719367
102.0,320.4864356583765,88.68251830331417,19.626230513414843,7.960776469649708,1.7191804647961242,0.40561922801265327,11.139933226540702
103.0,692.5609558920872,531.0883925839127,405.0070603958019,71.4438333758842,17.35282006631265,0.17640145163411267,7.433649168707415
104.0,26546.474167747623,3273.167946727533,1393.8503575056827,334.96944611949306,71.72326324697467,0.24031951802841028,9.771541806711236
105.0,7546.6844953105565,1777.9225166989718,525.1972131244063,198.5123691393626,36.6493563553234,0.3779768136209434,8.956230407238797
106.0,6203.4859167143695,1872.013041799969,2433.991037555086,194.6481654613047,66.06920176337573,0.07997078150987211,9.617419395468785
107.0,5457.102189793811,1080.114919560788,502.7543440169253,154.7546387804903,34.96820254070263,0.3078136283100529,6.979531780581149
108.0,5414.8389917334325,3387.9500949135036,685.494561078302,411.99071922180235,78.55245136396849,0.6010123823210639,8.223365082866204
109.0,13563.44659456952,2514.491961658595,1502.9761723246145,320.64839133778963,75.75640902328584,0.21334229859536033,7.841897946744049
110.0,1434.1077256727538,686.0453653004661,335.30741778419986,77.18082627121538,19.35684284752796,0.23017929869027862,8.888805658670785
111.0,3901.5635158878013,558.5869737923268,571.0265937503249,131.86117060454737,31.19827832511566,0.2309194913997337,4.236174843825203
112.0,5822.9239684897875,646.1488477699617,504.65009718912495,215.05614648585356,50.46619809698532,0.42614902421243,3.0045588481353427
113.0,10906.934765600296,1023.8802547277801,1139.5805572204192,279.35499589621963,46.241837624507085,0.24513843635381224,3.665158202891605
114.0,16579.273469658103,3156.5757915538616,701.191856587509,214.9211781595609,49.0186912299889,0.3065083773298765,14.687132364453957
115.0,2528.7153452342814,3008.434437532074,996.9976690522592,234.3345597795926,53.01993804353546,0.23504022833107507,12.838202100286482
116.0,4627.451129286012,2260.1948297523313,566.714168796807,129.2707647943273,39.673400161479144,0.22810575756166915,17.484191675885512
117.0,7760.360357869741,1115.8843764813403,1589.1249823065075,196.46565753231934,71.031163044721,0.12363134411691315,5.679793560346663
118.0,1247.4636238936052,722.6257649865792,769.0490139641852,71.87481386154758,21.70375478461888,0.09345934076562616,10.053949724010039
119.0,393.85034160399374,336.2253257131748,552.0936753981707,98.54840129820033,19.28007877069259,0.1784994208222492,3.411778590865024
120.0,4314.358287744098,916.566112652172,350.27301017462804,68.75135364228701,18.816896561120483,0.19627933539044626,13.331608238887359
121.0,4860.605211101451,1138.0093540906676,1169.0987449675954,169.25205876740836,36.037589527680915,0.14477139719459678,6.723754868202559
122.0,3651.1989433664717,816.542307283702,629.2270766921711,165.15776191269075,28.777221170844044,0.26247720104627476,4.944014122178285
123.0,782.9675178193396,358.8937859409284,140.85400668685378,113.77794680539974,19.83257726400331,0.807772171212357,3.1543352294338978
124.0,868.814814815828,154.66968585359538,865.7448578803408,202.03349858339877,21.522282291326302,0.2333637869684268,0.7655645570566024
125.0,9401.510392552076,2814.96321081591,1593.2188816008463,216.2858329997208,46.962849819526035,0.13575399808367794,13.015014306644595
126.0,99.14029561201153,160.0845586157994,189.33577807634828,29.64761734061556,8.931083698718885,0.15658750629086265,5.399575850450978
127.0,3234.660664163037,1248.3572346752421,406.9988614752495,86.4754617310054,21.345563410699537,0.21247101630102266,14.43597073304379
128.0,444768.17764939816,49019.165930395175,3783.5113347355605,4337.864124814862,846.1569025934037,1.1465180730370528,11.300299990951718
129.0,198936.02918586438,32343.344338978164,10654.147486446076,3008.750958659157,581.8773456108457,0.28240184984174566,10.74975788404631
130.0,8143.080482445742,1070.799498084437,1226.2874019702008,154.30885946662426,40.968123618903384,0.12583417167843824,6.939326113780538
131.0,25415.691626160242,10614.547865713506,1492.978621080052,670.0404183608483,113.31656155786418,0.4487943825184362,15.841653092630409
132.0,9856.575323313198,3577.2315660817517,2190.1298363984524,536.6007019176475,108.91668005772631,0.2450086259726308,6.666468294390625
133.0,173.85905714473267,276.2959893234434,129.46832591967785,29.991776080482595,6.319998352970836,0.2316533860111043,9.21239170971423
134.0,240.56810273597645,441.2306822507736,1093.2754932114633,74.47844623325845,25.941309027436713,0.06812413403183519,5.924273458510221
135.0,598.0564756247983,388.8610900421612,697.8637364884164,142.67575559952843,22.615798221122613,0.204446438666464,2.72548821212233
136.0,438.42003472639175,1555.584428545198,387.03571468471597,160.26227075612226,33.4673663764529,0.4140761812812905,9.706491872390822
137.0,1765.599041505787,436.41518413022675,334.4571258264296,47.3621177233133,10.690821469669974,0.1416089359922695,9.214435610327616
138.0,1833.8738213623292,1082.8491952463173,318.7004710560015,179.20971499490375,23.351988954867682,0.5623139319534087,6.0423576661405365
139.0,319.0186533365701,459.1211813423947,422.1385482208283,70.79855900170458,11.049983937126973,0.1677140344090741,6.4848944359353515
140.0,1421.653214402167,394.70581645828617,544.456002471799,95.15793594541594,21.03156005026105,0.17477617202015291,4.147902248370493
141.0,195.6605117683523,165.1464384176011,136.32539848513073,19.662537413685637,5.630832264165713,0.14423238539684347,8.399040009081173
142.0,1293.181905502269,284.43117857624503,246.81157169166573,47.51330011696199,10.382690903814856,0.19250839736282271,5.986348619777405
143.0,816.1180498391658,543.9846200728932,345.3700940451613,71.35478504678524,12.074993490390018,0.2066038324599545,7.6236599930364655
144.0,1651.6391653962246,419.99888693035365,60.116413119027904,17.61134547363274,5.299586933167789,0.2929540296884153,23.84819987542493
145.0,33989.37168943591,1493.683056134566,1167.1578240929564,393.0954119399158,79.11591153496542,0.33679713559338514,3.7997977355250177
146.0,2393.59215549146,1261.8433189324448,387.3741122198968,101.0838204439839,23.248276005601657,0.2609462461616502,12.48313838347356
147.0,2324.425256799034,415.7178554720466,561.781655529083,110.96896173535782,29.01863321980149,0.19753041175908076,3.746253447549264
148.0,1175.837031885467,728.9447056357963,645.9015545553254,76.00586706738531,18.61501362228507,0.11767407359734872,9.590637325267643
149.0,181.72518507380127,759.3961946257098,915.7000090208546,83.11982662589958,14.645026311821187,0.09077189669876541,9.136161917704085
150.0,284.2773401680011,883.3782839807236,748.5242737740907,140.3681953503555,26.97582469638335,0.1875265776520689,6.293293732072522
151.0,4343.775644924784,784.598067190697,241.7685021241137,69.73585526541856,11.47075101864946,0.2884406142766237,11.250999420663486
152.0,15874.562239094166,1170.7399214621591,586.9511553859563,437.70368612730135,63.1866495115767,0.7457242090945104,2.674731693078916
153.0,8211.322154816173,5604.385398902917,1641.02741076907,577.5135317841862,125.76428148535028,0.35192192890521773,9.704336072591364
154.0,9350.151539570657,1427.238706694946,742.809378977721,261.14091197287917,42.96485718499913,0.35155844738022823,5.46539680784745
155.0,25012.906458629568,5035.977807230687,2514.638387260566,336.58204639534523,104.16860980577374,0.13384908466382553,14.96211060917815
156.0,5235.821861859951,3023.837664286664,2632.3929915392227,295.0956996902847,84.81899047092946,0.11210168870634138,10.246972990322492
157.0,17288.962613694555,3649.8236614604066,4155.3068924854915,409.56457400401257,147.41725073893932,0.09856421790281585,8.911473045089707
158.0,2954.7308187971153,4193.043166643332,927.6218544857717,253.1282372563089,58.20274358563758,0.27287869085041216,16.5648969553626
159.0,24474.316447421705,7853.33654765223,3212.7302313123246,784.8680394640219,187.7801895511277,0.24429939115785074,10.005932402363067
160.0,188508.22480715648,11477.081862878298,3567.1183088727657,2834.0093712852627,446.71082591351166,0.7944814625957358,4.049768493769405
161.0,19825.292905927785,16741.386853772874,2997.9976804594853,1469.6373814848573,226.01196645125597,0.4902063103863425,11.391508588913348
162.0,405439.6382544744,101632.5777154726,18214.24580442599,5593.948206608372,753.0646729338171,0.3071193980070843,18.168308672470307
163.0,169033.5889701744,8211.501908184197,1773.7858904844693,1940.308570687094,332.99614035181503,1.0938798087728294,4.232059803393216
164.0,62304.060609640794,19619.340040649447,814.9814308983637,1588.425022515348,238.85117511244985,1.949032164775102,12.351442317108095
165.0,8527.485762720331,4548.956820074933,1951.4446168003822,608.8592940753396,119.25900950963374,0.3120043934803717,7.471277624140283
166.0,8547.392458098262,1478.42843058269,387.5480412088556,184.74414099970232,32.31918753365388,0.4766999735657053,8.002572761347123
167.0,2180.1744592363907,358.06070776241523,1900.153097952642,207.151969892378,39.604653733721044,0.1090185680909491,1.7284928931568408
168.0,1010.0110831927586,1118.232505830019,106.57387490879566,127.75952922247434,20.749751631716812,1.1987884397729656,8.752634833858712
169.0,5884.145418635497,996.3563180245912,419.710919665639,96.27074634751973,25.15409013976626,0.2293739377193556,10.349523150344423
170.0,2157.2286969373245,1109.3092290487457,1392.622852686316,204.18373300786905,52.134016898595725,0.14661811172637765,5.432897188758881
171.0,3449.129356407501,545.3489949391877,127.38472252475262,162.8162966299067,26.99266949947485,1.2781461811346273,3.3494742616508817
172.0,1386.2179729710535,1321.799889532068,1917.1648586279596,488.4933226866737,36.2443574454475,0.2547998522340272,2.705870946735312
173.0,1019.5658030150768,3855.3611833735754,2606.4817450401706,354.736250581084,88.3899867797743,0.13609773068854425,10.868246978024409
174.0,2929.8177804556058,12199.272818313391,1457.4118730960088,772.1644627925785,123.34730929850278,0.5298189736524201,15.798801170147092
175.0,2430.234977032127,542.1643759830879,151.60092217402263,43.55166950517102,8.611048075413198,0.28727839435685015,12.448762174747745
176.0,1349.735945964694,672.1038228070247,470.2092645576548,60.152849936847744,20.427448599083704,0.12792782803511113,11.173266495480126
177.0,2760.790232481819,3084.8894907424046,743.4188267367945,294.7291531104405,46.38501385037973,0.39645102129595194,10.466862399548372
178.0,221.34429351050244,776.5928225425213,1794.4100697385998,165.3159510268266,45.70183453498347,0.09212830100251776,4.697627892038681
179.0,343.0021841608704,412.51298924423656,382.26939835739825,84.87215977419302,16.612082329094093,0.22202185196849789,4.860404051714363
180.0,4970.620805404521,1926.1442150024761,1027.3879541181925,485.53462012010084,37.46154609204359,0.4725913109783688,3.9670584448252715
181.0,1249.3021843088081,438.8278624894531,231.24198582045264,130.99533724434792,16.529993989388686,0.5664859553059667,3.3499502480069174
182.0,396.86694833941255,1736.630629546258,1991.6321477064037,243.75068122513832,59.26417386265699,0.12238740045738146,7.124618568520977
183.0,963.2018250889646,146.27883138490057,70.48214626890818,17.19584191987589,5.684401323500124,0.24397443650863251,8.506639690367445
184.0,1486.4114409551614,2183.295389606392,1043.4195430184222,214.50731463290938,38.06854089416381,0.2055810781657193,10.178186200049675
185.0,102187.5442685061,16330.84588945742,4194.940554070342,1022.8421859642098,240.5114122327297,0.24382757580956615,15.966144253292317
186.0,12776.766501021906,658.2953100230211,1000.4908207260936,301.1196768628723,56.20597319851307,0.30097195359007745,2.1861583968250735
187.0,4133.900343430571,2599.539363627975,1178.5162152945759,232.55206212906901,59.110130565419574,0.19732614546244617,11.178311384679107
188.0,6992.269312810781,10858.414502250227,2641.47009659401,502.1981630099558,145.4651455476802,0.19012070727490157,21.62177264283415
189.0,2098.6944300979508,1398.3583342446807,605.3077368089123,131.4532064860686,34.526633277417304,0.21716756369094067,10.637689042548221
190.0,244.93353956984717,140.13341019088116,550.0435183938232,48.985785932111845,10.567592745703188,0.08905801867305839,2.860695353241622
191.0,2486.172958465805,689.772988377146,658.9765576542795,130.05115582489404,26.521685837258154,0.19735323558068524,5.303858962283145
192.0,857.0325848816359,1260.7308398542564,1488.8120435240291,139.52961464864856,40.43394878274074,0.09371875735125096,9.035578884302948
193.0,802.8365590375139,1194.0657401416724,1030.5536666085732,183.55278705031088,29.96443911346608,0.17811084759356666,6.5052988806668735
194.0,585.0274876120694,680.1599480353899,282.84728951170615,83.28148809919443,17.269936072523212,0.29443976020759316,8.167000417010668
195.0,47144.860296170424,5054.32922230849,3659.5856862589594,436.1283350105618,136.61242137782654,0.11917423785106053,11.589087010790273
196.0,57234.59166972184,7049.708246583923,1407.5742769436247,641.7148740898394,164.89862423611908,0.45590125125278985,10.98573296525611
197.0,19624.365633412497,5097.321239141582,3178.360696176112,388.19297854777795,135.12330533039045,0.12213622544943159,13.130894995088672
198.0,40065.88674997382,1898.1996143515275,594.8923824264466,387.3647282733232,67.24767739184666,0.6511509303469986,4.900290284076057
199.0,21164.033545020942,4184.560096979076,1395.2057076816764,681.2388366900637,132.4943091236983,0.4882712512852564,6.142574192203434
200.0,19075.466841831865,3301.87156085092,1966.266649222291,398.03058519658305,120.4465268790349,0.20242960706983174,8.295522212746945
201.0,1979.7052717427148,1505.1419895738754,597.1309948815565,322.7553096097058,37.60716538764076,0.540510059561932,4.6634151159092605
202.0,1076.2162816509563,996.5540711970534,174.65246660017073,110.32520749595567,16.166262868866784,0.6316842220643898,9.03287737966489
203.0,1916.8970534661303,731.7948666603118,501.43259493196274,65.9868409948383,12.251140041073004,0.1315966326516763,11.090012124046899
204.0,686.6303191553822,825.7183277490016,378.67879821505556,104.72962410585392,16.590926901845997,0.27656585105770004,7.884286177848008
205.0,365.0054222317802,776.1831007156318,539.6907493538321,167.99670991333284,25.420402210366472,0.31128328605682815,4.620227986107905
206.0,410.45827282765185,264.79820888212305,258.1066646469436,22.53638155727166,6.443988170589672,0.08731421789552975,11.749810332647764
207.0,2725.8627680121995,1041.3470809963726,1172.4027495053135,152.28429780698843,44.92479698340757,0.1298907716407554,6.838177645315868
208.0,1711.214217968591,908.3904387798071,303.05466295059074,90.98356011800631,14.3579710593614,0.3002216142532677,9.984116224970956
209.0,798.769676432264,1260.872313355059,817.4993785479627,144.2681442976654,40.95120931606889,0.17647492840167486,8.739783266037774
210.0,4017.713108685519,1129.0555164285488,1861.6569962939898,277.6358876355138,35.03947759770716,0.14913374922888858,4.066677136173391
211.0,26697.51836455787,3787.7978641611953,1290.680054257146,396.61720824202894,94.96840886639329,0.3072932032488121,9.550261021074395
212.0,6416.152892849396,1170.9596270540248,298.40298008277415,48.88480958714783,4.971913177711553,0.163821452364811,23.953445598811918
213.0,2049.680167504434,2281.696264689711,944.2355375645013,151.735876324414,35.247482473697104,0.16069706157829167,15.037289268435131
214.0,3840.429046622687,825.4258735297461,1612.7378659530827,287.8799619037286,59.802818947956155,0.17850387715278182,2.8672571306153674
215.0,11068.486721175612,1558.6993451307926,589.2711468300678,207.91369806341902,43.808301121327155,0.3528319673920443,7.496857396357547
216.0,532.2349907089302,475.92791638810047,287.9519190456534,68.59035327566173,14.756725801176563,0.2382007159493424,6.938700468203835
217.0,1381.3470532432577,591.3146973685069,601.7113874347533,103.91548298598731,23.530674192466606,0.17269987764234462,5.690342578191586
218.0,2055.759275127473,664.0867560122756,1221.8488568776604,114.86382568149078,38.04331521734999,0.0940082114370646,5.781513475389031
219.0,3780.084855220519,582.315383706547,167.09787667889842,67.4732006486475,11.953239761571231,0.40379448254932976,8.63032104759387
220.0,8928.494511485476,1286.6517315232868,556.1366773770902,121.47863446047731,28.025798769447626,0.21843305684028522,10.59158869572159
221.0,4729.59811584415,326.59936043496964,396.7497907368446,169.47752229026378,25.347443994574302,0.42716474273498606,1.9270954402767562
222.0,1762.4800052322682,599.3597410020056,1009.0244286908886,179.6295941506039,35.47922691116884,0.17802303793938457,3.3366425161518443
223.0,1027.6478663950813,857.2098848829987,107.88433246097352,94.97682740874788,17.364554709569006,0.8803579281829931,9.025463455352742
224.0,4327.568889482949,928.1394701783371,274.89986206866763,154.90686724224565,31.78431924886909,0.5635028918404886,5.991596671611071
