# pipeline_state=no_quality_check
time_sec,Delta,Theta,Alpha,Beta,Gamma,beta_alpha_ratio,theta_beta_ratio
1.0,2234.7622562359625,1203.3805706297458,534.2483557765403,53.580941248222,19.312886145268422,0.10029219681984995,22.45911592061997
2.0,563478.315512715,139970.81282508274,22970.71350745922,3676.34418067,1898.2288561748308,0.1600448405521313,38.073370159693155
3.0,828516.077272872,68108.56830389757,19398.561495023063,7132.864584643112,1564.066343637928,0.36770069710958386,9.548557595013609
4.0,85637.35103401417,1328.0423554249414,669.9664084634493,717.6137740809829,135.5413318805228,1.0711190367391876,1.8506366563625511
5.0,46252.300266793805,10341.471622457047,4805.657421881913,1069.7382775117053,250.60423847974306,0.2225997784696005,9.66729137384157
6.0,54800.219897451236,9893.115912986623,3105.8646116439595,854.3549538703336,192.66499491912705,0.27507797689163166,11.579631941231902
7.0,39580.7994701597,9290.339144226622,2120.3532636921454,844.6473360306682,106.45021480087641,0.39835217578786564,10.999074700082048
8.0,5495.751629749456,526.0300847239415,176.206954409997,65.80202573254806,14.62838165262534,0.37343603124449,7.994132078273512
9.0,491.7214828418141,824.7492763831016,723.0311272126413,104.75677196214369,16.872023042964855,0.14488556304068362,7.872992465643597
10.0,1410.0692706101747,720.6138856128775,496.9647742110093,92.0165133917192,25.65653537920211,0.18515701346801966,7.831353949971847
11.0,203.83290185208023,336.2461880498476,667.8339578949489,55.82040214931459,17.243563983732106,0.08358425247686373,6.023714898191151
12.0,465.5748536988271,329.5461323507642,336.60649116227387,50.53778438385982,11.97433233494915,0.15013906656807807,6.520787097584177
13.0,841.236545322964,614.7038097360692,449.3470454537455,71.25768255314664,10.993726901349838,0.1585805075922808,8.626491736909914
14.0,21625.35594781417,3100.918509644816,1907.0281254813406,391.4775848381129,82.92371029360712,0.20528149512178934,7.921062737032911
15.0,85456.79424733217,7272.294892879625,1101.0859356120159,355.1587718034443,150.04144507156423,0.3225531816515635,20.476179867251975
16.0,283226.90090231574,41022.76860545454,18417.17323092782,4818.261123908258,1019.2471582763098,0.26161784240683517,8.514019383860116
17.0,260949.45913551375,34885.24129973584,8032.054290453445,2734.771608742944,664.9265344383936,0.340482211629642,12.756180877485077
18.0,56639.59550483589,11805.526959022958,2590.6955114738644,801.3244072752859,177.8590494575276,0.30930860215965983,14.732518879794089
19.0,7657.468440629746,1335.8539419971187,967.6249995094271,221.03126132029993,56.322930502334096,0.22842657169085112,6.0437330629956065
20.0,4722.317771013749,698.5785841309068,227.24599586208882,58.95724767887894,14.192367141335678,0.25944240493750637,11.848900883837699
21.0,5698.190086514936,611.2374541133926,198.18542308836365,76.68252448091647,14.373215053697647,0.38692313130782846,7.971013712068226
22.0,10697.725470854579,973.2658315650174,831.8390282124701,112.43672447297583,32.24787291112669,0.13516644526115815,8.656120463549628
23.0,3130.796101801711,2588.564090523529,1120.0675163704077,187.84036076833632,40.97314003661364,0.16770449818689082,13.78065970452435
24.0,183.557270820924,27.998303733075335,8.157800442637667,2.0634817620953396,0.38271555301257704,0.2529458493873322,13.56847646893897
25.0,4140.654072236796,1548.2070538781065,368.4637800762399,166.7659607427115,32.28154833448313,0.45259797505254246,9.283711417983545
26.0,5125.481322293846,968.3801965904429,558.0558501692254,123.91912032084485,27.766595001573847,0.22205505109079582,7.814614839769391
27.0,4177.384054140353,746.2072792609538,775.2421212244317,76.00179131311039,28.981489936681907,0.09803619957216948,9.818285416283764
28.0,5711.7673562876325,2061.6698651223246,642.7885198039803,189.18388063105934,35.752781808293534,0.29431745403410653,10.897703642853857
29.0,3962.477526442024,2532.543897658752,1646.0896092575422,189.2540464161099,39.74805300940609,0.11497189785522775,13.381715982391666
30.0,8939.734776218807,601.8105392132002,555.583472256929,101.44789246031442,22.05206807749318,0.18259703091635518,5.93221332270282
31.0,20664.688094951172,9384.081480324798,2836.196098415069,573.2295403693145,127.3145950669002,0.20211209679388817,16.370547606948026
32.0,177633.948010979,46933.811223084005,11532.510097740718,4104.083601059878,827.3665140753741,0.3558708005695907,11.435880889698097
33.0,55462.73988247601,12965.424783873386,3249.7588460677825,872.6089327097228,188.13523851516635,0.26851498035479837,14.85823064360767
34.0,88346.222733964,25971.306444073445,1870.245678808166,1170.8733649382038,227.7981831994371,0.6260532389971115,22.1811403536745
35.0,5949.604945782766,3671.9633263687374,494.2435441766244,260.1072034781664,49.340896428198924,0.5262733454849411,14.117115086652971
36.0,4466.405494653237,1263.9528982329941,489.4170777956368,100.24525531832329,21.654195216364734,0.20482582211849612,12.608605706268904
37.0,95731.8464363808,3104.0992047076584,1478.045068413407,528.3208213992699,123.63907072056244,0.3574456778685312,5.875405774253568
38.0,80148.80082494374,10347.937697739515,3005.4214297275653,1055.9471263006824,204.1404554883778,0.3513474402810795,9.799674093523624
39.0,15976.412908624508,3723.604712675154,1101.545057667096,392.97737583971815,96.02547926040813,0.3567510680606966,9.475366628214962
40.0,7749.349040711238,3530.454666378723,2670.3089666763094,215.4950078209037,72.74388836247715,0.0807004022793388,16.382999783052316
41.0,18589.2762795859,2945.105572948073,1202.504345949869,290.6791703941781,69.23124935272669,0.24172816620015453,10.13180809947385
42.0,49276.48223768617,18298.14400531325,7865.665703755852,1867.7407932889478,470.48667461607357,0.2374548911221974,9.796939741885504
43.0,52496.39998375152,18964.129108269924,5357.993279328075,1292.5702183662172,349.30379261325146,0.24124147810209895,14.671643241355353
44.0,94154.25793677433,6191.531474844067,2498.5441023122803,647.510624266002,144.71113149075,0.2591551710721306,9.562053876509896
45.0,129120.24669242937,15024.745052857736,2162.9721185939534,1367.7515701111085,283.1600290777463,0.6323482204662997,10.984995653587303
46.0,40883.35066128171,3664.235370578701,1335.5638279258844,436.0644697244904,113.84710626628605,0.32650215632276713,8.402967049559894
47.0,15278.826445063483,2219.9114686608023,928.8347377834774,276.47711606707924,71.4773892228113,0.29766018089165114,8.029277432574942
48.0,3942.3854234153055,1341.4687819784679,517.9104400235358,93.56538524806489,26.238654696361817,0.18065939208294957,14.337233565831035
49.0,6281.859368563822,658.4070189240613,175.10111400301494,72.91871792676358,21.348239970335616,0.4164377727802922,9.029327964670703
50.0,29711.052235852618,2093.3305723904864,319.0187075910042,191.39874967156297,33.09800013004741,0.5999608960768045,10.937012786042784
51.0,220110.83491098834,33031.353909624355,2242.801528014847,3986.958734847797,759.3366860135999,1.7776689934649466,8.284849707852652
52.0,15775.346812476717,2389.491109348336,1629.25279078183,478.6984637664252,108.86865842844777,0.2938147268949664,4.991641482505901
53.0,9807.005991582284,574.8760128045476,358.5616979411942,124.24652382243957,25.27644561417681,0.3465136531197947,4.626898162769541
54.0,49420.12442775355,5566.914032135694,2462.186493231316,486.68540792455167,125.8227108272076,0.19766390940023276,11.438423962361131
55.0,119233.35299609455,58325.450692616134,14463.938025631865,2661.870329553084,796.7995935369623,0.18403496508599004,21.911454530697863
56.0,74109.85480985795,26828.899074461176,2445.45758413856,1602.72762320425,342.4879281231703,0.6553896635131494,16.739524973571964
57.0,52457.739608271506,4015.0431754263827,2961.190593127902,864.400705553695,139.94184693290458,0.2919098512469032,4.644886508803267
58.0,47585.14212996435,6564.5961500401645,1283.976549960435,736.9786953323683,114.56446017808338,0.57398142929875,8.907443582313615
59.0,117159.56072915428,15278.58236652102,2205.1161771025418,782.0413339210172,195.2874069949981,0.35464858588475673,19.536796463067883
60.0,23507.848788972715,2036.7560109623287,1205.4346115112846,206.90435094094957,76.10759132105338,0.17164294849767772,9.843949640013216
61.0,44205.71628199108,3427.9699574110577,2179.8131726260253,519.6918090068165,111.81332664192954,0.23841117006405768,6.596159296722907
62.0,26612.354006080368,7817.11847438211,2635.890261185944,478.61662718095147,149.07490943967227,0.18157684112600786,16.33273486636869
63.0,17113.627239137477,1876.3579017971008,645.1011149566621,329.2423983669021,73.99371422884224,0.510373320915777,5.69901662454214
64.0,9509.86159861044,1028.2849226009441,115.54708557628089,85.90594981149593,14.871588334143368,0.743471368256911,11.96989178115506
